subject_id,scenario_label,action_condition,effort,intimacy,stage,response
28dbd926-0529-5c50-a2c7-8dca5240bc7d,fair,low_risk_share,high,max_formal,prior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,gala,high_risk_share,high,max_formal,posterior,0.62
28dbd926-0529-5c50-a2c7-8dca5240bc7d,gala,high_risk_share,high,max_formal,prior,0.53
28dbd926-0529-5c50-a2c7-8dca5240bc7d,hike,high_risk_share,high,somewhat_intimate,posterior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,hike,high_risk_share,high,somewhat_intimate,prior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,oysters,low_risk_share,high,somewhat_intimate,posterior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,oysters,low_risk_share,high,somewhat_intimate,prior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,social,low_risk_share,low,max_intimate,posterior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,social,low_risk_share,low,max_intimate,prior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,soup,no_share,low,max_intimate,posterior,0.63
28dbd926-0529-5c50-a2c7-8dca5240bc7d,soup,no_share,low,max_intimate,prior,0.91
28dbd926-0529-5c50-a2c7-8dca5240bc7d,takeout,low_risk_share,low,somewhat_formal,posterior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,takeout,low_risk_share,low,somewhat_formal,prior,1.0
28dbd926-0529-5c50-a2c7-8dca5240bc7d,wedding,low_risk_share,low,somewhat_intimate,posterior,0.92
28dbd926-0529-5c50-a2c7-8dca5240bc7d,wedding,low_risk_share,low,somewhat_intimate,prior,0.93
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,apples,low_risk_share,high,max_intimate,posterior,0.82
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,apples,low_risk_share,high,max_intimate,prior,0.42
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,basketball,high_risk_share,low,somewhat_formal,posterior,0.62
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,basketball,high_risk_share,low,somewhat_formal,prior,0.53
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,birthday,high_risk_share,high,somewhat_intimate,posterior,0.88
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,birthday,high_risk_share,high,somewhat_intimate,prior,0.72
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,brunch,no_share,low,somewhat_intimate,posterior,0.3
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,brunch,no_share,low,somewhat_intimate,prior,0.43
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,cooking,high_risk_share,low,somewhat_intimate,posterior,0.93
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,cooking,high_risk_share,low,somewhat_intimate,prior,0.88
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,dip,low_risk_share,high,somewhat_intimate,posterior,0.67
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,dip,low_risk_share,high,somewhat_intimate,prior,0.59
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,drinks,no_share,low,max_formal,posterior,0.33
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,drinks,no_share,low,max_formal,prior,0.53
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,driving,low_risk_share,high,somewhat_formal,posterior,0.77
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,driving,low_risk_share,high,somewhat_formal,prior,0.26
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,fair,low_risk_share,low,somewhat_formal,posterior,0.68
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,fair,low_risk_share,low,somewhat_formal,prior,0.45
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,gala,low_risk_share,low,max_intimate,posterior,0.86
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,gala,low_risk_share,low,max_intimate,prior,0.89
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,hike,no_share,high,max_intimate,posterior,0.38
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,hike,no_share,high,max_intimate,prior,0.96
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,oysters,high_risk_share,high,max_formal,posterior,0.69
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,oysters,high_risk_share,high,max_formal,prior,0.78
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,social,high_risk_share,high,somewhat_formal,posterior,0.88
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,social,high_risk_share,high,somewhat_formal,prior,0.52
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,soup,low_risk_share,low,max_formal,posterior,0.95
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,soup,low_risk_share,low,max_formal,prior,0.01
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,takeout,no_share,low,max_intimate,posterior,0.38
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,takeout,no_share,low,max_intimate,prior,0.57
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,wedding,no_share,high,max_formal,posterior,0.18
29b97a0d-7e3b-5722-8f0d-d4c9767ccb32,wedding,no_share,high,max_formal,prior,0.87
2bdfb417-539a-529c-bf89-4f045cfb337a,apples,low_risk_share,high,max_intimate,posterior,0.67
2bdfb417-539a-529c-bf89-4f045cfb337a,apples,low_risk_share,high,max_intimate,prior,0.62
2bdfb417-539a-529c-bf89-4f045cfb337a,basketball,high_risk_share,low,somewhat_intimate,posterior,1.0
2bdfb417-539a-529c-bf89-4f045cfb337a,basketball,high_risk_share,low,somewhat_intimate,prior,0.77
2bdfb417-539a-529c-bf89-4f045cfb337a,birthday,high_risk_share,high,max_intimate,posterior,0.5
2bdfb417-539a-529c-bf89-4f045cfb337a,birthday,high_risk_share,high,max_intimate,prior,0.71
2bdfb417-539a-529c-bf89-4f045cfb337a,brunch,no_share,low,max_formal,posterior,0.5
2bdfb417-539a-529c-bf89-4f045cfb337a,brunch,no_share,low,max_formal,prior,0.92
2bdfb417-539a-529c-bf89-4f045cfb337a,cooking,no_share,low,somewhat_intimate,posterior,0.82
2bdfb417-539a-529c-bf89-4f045cfb337a,cooking,no_share,low,somewhat_intimate,prior,0.83
2bdfb417-539a-529c-bf89-4f045cfb337a,dip,no_share,high,somewhat_intimate,posterior,0.5
2bdfb417-539a-529c-bf89-4f045cfb337a,dip,no_share,high,somewhat_intimate,prior,0.79
2bdfb417-539a-529c-bf89-4f045cfb337a,drinks,low_risk_share,high,somewhat_formal,posterior,0.98
2bdfb417-539a-529c-bf89-4f045cfb337a,drinks,low_risk_share,high,somewhat_formal,prior,0.62
2bdfb417-539a-529c-bf89-4f045cfb337a,driving,low_risk_share,low,max_formal,posterior,1.0
2bdfb417-539a-529c-bf89-4f045cfb337a,driving,low_risk_share,low,max_formal,prior,0.74
2bdfb417-539a-529c-bf89-4f045cfb337a,fair,high_risk_share,low,max_intimate,posterior,0.95
2bdfb417-539a-529c-bf89-4f045cfb337a,fair,high_risk_share,low,max_intimate,prior,0.78
2bdfb417-539a-529c-bf89-4f045cfb337a,gala,low_risk_share,high,max_formal,posterior,0.92
2bdfb417-539a-529c-bf89-4f045cfb337a,gala,low_risk_share,high,max_formal,prior,0.77
2bdfb417-539a-529c-bf89-4f045cfb337a,hike,no_share,high,max_intimate,posterior,0.5
2bdfb417-539a-529c-bf89-4f045cfb337a,hike,no_share,high,max_intimate,prior,0.84
2bdfb417-539a-529c-bf89-4f045cfb337a,oysters,high_risk_share,low,max_formal,posterior,0.91
2bdfb417-539a-529c-bf89-4f045cfb337a,oysters,high_risk_share,low,max_formal,prior,0.73
2bdfb417-539a-529c-bf89-4f045cfb337a,social,low_risk_share,low,somewhat_intimate,posterior,0.99
2bdfb417-539a-529c-bf89-4f045cfb337a,social,low_risk_share,low,somewhat_intimate,prior,0.5
2bdfb417-539a-529c-bf89-4f045cfb337a,soup,no_share,low,somewhat_formal,posterior,0.17
2bdfb417-539a-529c-bf89-4f045cfb337a,soup,no_share,low,somewhat_formal,prior,0.67
2bdfb417-539a-529c-bf89-4f045cfb337a,takeout,no_share,high,somewhat_formal,posterior,0.1
2bdfb417-539a-529c-bf89-4f045cfb337a,takeout,no_share,high,somewhat_formal,prior,1.0
2bdfb417-539a-529c-bf89-4f045cfb337a,wedding,high_risk_share,high,somewhat_formal,posterior,0.95
2bdfb417-539a-529c-bf89-4f045cfb337a,wedding,high_risk_share,high,somewhat_formal,prior,0.72
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,apples,high_risk_share,high,max_intimate,posterior,0.91
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,apples,high_risk_share,high,max_intimate,prior,0.63
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,basketball,no_share,high,max_intimate,posterior,0.07
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,basketball,no_share,high,max_intimate,prior,0.36
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,birthday,low_risk_share,high,max_formal,posterior,0.5
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,birthday,low_risk_share,high,max_formal,prior,0.4
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,brunch,no_share,high,somewhat_intimate,posterior,0.14
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,brunch,no_share,high,somewhat_intimate,prior,0.5
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,cooking,no_share,low,somewhat_intimate,posterior,0.04
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,cooking,no_share,low,somewhat_intimate,prior,0.99
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,dip,high_risk_share,high,somewhat_formal,posterior,0.92
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,dip,high_risk_share,high,somewhat_formal,prior,0.66
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,drinks,high_risk_share,low,max_intimate,posterior,0.98
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,drinks,high_risk_share,low,max_intimate,prior,0.55
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,driving,high_risk_share,low,somewhat_intimate,posterior,0.84
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,driving,high_risk_share,low,somewhat_intimate,prior,0.81
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,fair,no_share,high,somewhat_formal,posterior,0.5
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,fair,no_share,high,somewhat_formal,prior,0.84
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,gala,high_risk_share,low,max_formal,posterior,0.98
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,gala,high_risk_share,low,max_formal,prior,0.89
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,hike,low_risk_share,high,max_intimate,posterior,0.98
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,hike,low_risk_share,high,max_intimate,prior,0.89
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,oysters,low_risk_share,low,somewhat_intimate,posterior,0.88
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,oysters,low_risk_share,low,somewhat_intimate,prior,0.82
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,social,low_risk_share,high,somewhat_formal,posterior,0.95
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,social,low_risk_share,high,somewhat_formal,prior,0.03
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,soup,no_share,low,max_formal,posterior,0.2
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,soup,no_share,low,max_formal,prior,0.79
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,takeout,low_risk_share,low,max_formal,posterior,0.96
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,takeout,low_risk_share,low,max_formal,prior,0.88
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,wedding,no_share,low,somewhat_formal,posterior,0.22
2cd4fa9d-25dd-5a79-85f4-0e51a2383b2a,wedding,no_share,low,somewhat_formal,prior,0.83
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,apples,no_share,high,somewhat_formal,posterior,0.36
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,apples,no_share,high,somewhat_formal,prior,0.53
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,basketball,high_risk_share,high,max_intimate,posterior,0.65
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,basketball,high_risk_share,high,max_intimate,prior,0.59
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,birthday,no_share,high,max_intimate,posterior,0.0
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,birthday,no_share,high,max_intimate,prior,0.58
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,brunch,no_share,high,somewhat_intimate,posterior,0.0
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,brunch,no_share,high,somewhat_intimate,prior,0.6
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,cooking,high_risk_share,low,somewhat_intimate,posterior,0.61
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,cooking,high_risk_share,low,somewhat_intimate,prior,0.73
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,dip,no_share,low,max_formal,posterior,0.26
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,dip,no_share,low,max_formal,prior,0.8
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,drinks,high_risk_share,low,max_formal,posterior,0.75
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,drinks,high_risk_share,low,max_formal,prior,0.75
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,driving,low_risk_share,high,max_intimate,posterior,0.87
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,driving,low_risk_share,high,max_intimate,prior,0.34
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,fair,low_risk_share,high,somewhat_formal,posterior,0.83
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,fair,low_risk_share,high,somewhat_formal,prior,0.52
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,gala,no_share,low,somewhat_intimate,posterior,0.53
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,gala,no_share,low,somewhat_intimate,prior,0.79
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,hike,high_risk_share,high,somewhat_formal,posterior,0.61
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,hike,high_risk_share,high,somewhat_formal,prior,0.53
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,oysters,high_risk_share,low,max_intimate,posterior,0.61
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,oysters,high_risk_share,low,max_intimate,prior,0.68
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,social,no_share,low,somewhat_formal,posterior,0.33
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,social,no_share,low,somewhat_formal,prior,0.52
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,soup,low_risk_share,low,max_formal,posterior,0.89
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,soup,low_risk_share,low,max_formal,prior,0.75
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,takeout,low_risk_share,high,max_formal,posterior,0.66
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,takeout,low_risk_share,high,max_formal,prior,0.39
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,wedding,low_risk_share,low,somewhat_intimate,posterior,0.93
2d235da7-15f6-5a38-b9ad-9a0f4a102bb2,wedding,low_risk_share,low,somewhat_intimate,prior,0.81
2d5ffc37-785f-5f6a-a822-5797b2984ff2,apples,low_risk_share,low,somewhat_intimate,posterior,0.87
2d5ffc37-785f-5f6a-a822-5797b2984ff2,apples,low_risk_share,low,somewhat_intimate,prior,0.73
2d5ffc37-785f-5f6a-a822-5797b2984ff2,basketball,low_risk_share,low,max_formal,posterior,0.58
2d5ffc37-785f-5f6a-a822-5797b2984ff2,basketball,low_risk_share,low,max_formal,prior,0.54
2d5ffc37-785f-5f6a-a822-5797b2984ff2,birthday,no_share,low,somewhat_formal,posterior,0.0
2d5ffc37-785f-5f6a-a822-5797b2984ff2,birthday,no_share,low,somewhat_formal,prior,0.83
2d5ffc37-785f-5f6a-a822-5797b2984ff2,brunch,low_risk_share,high,somewhat_formal,posterior,0.77
2d5ffc37-785f-5f6a-a822-5797b2984ff2,brunch,low_risk_share,high,somewhat_formal,prior,0.53
2d5ffc37-785f-5f6a-a822-5797b2984ff2,cooking,high_risk_share,low,max_intimate,posterior,0.6
2d5ffc37-785f-5f6a-a822-5797b2984ff2,cooking,high_risk_share,low,max_intimate,prior,0.54
2d5ffc37-785f-5f6a-a822-5797b2984ff2,dip,high_risk_share,low,max_formal,posterior,0.76
2d5ffc37-785f-5f6a-a822-5797b2984ff2,dip,high_risk_share,low,max_formal,prior,0.72
2d5ffc37-785f-5f6a-a822-5797b2984ff2,drinks,high_risk_share,high,max_intimate,posterior,0.9
2d5ffc37-785f-5f6a-a822-5797b2984ff2,drinks,high_risk_share,high,max_intimate,prior,0.73
2d5ffc37-785f-5f6a-a822-5797b2984ff2,driving,no_share,high,somewhat_formal,posterior,0.24
2d5ffc37-785f-5f6a-a822-5797b2984ff2,driving,no_share,high,somewhat_formal,prior,0.35
2d5ffc37-785f-5f6a-a822-5797b2984ff2,fair,no_share,high,somewhat_intimate,posterior,0.52
2d5ffc37-785f-5f6a-a822-5797b2984ff2,fair,no_share,high,somewhat_intimate,prior,0.71
2d5ffc37-785f-5f6a-a822-5797b2984ff2,gala,no_share,low,max_formal,posterior,0.12
2d5ffc37-785f-5f6a-a822-5797b2984ff2,gala,no_share,low,max_formal,prior,0.75
2d5ffc37-785f-5f6a-a822-5797b2984ff2,hike,no_share,high,max_intimate,posterior,0.23
2d5ffc37-785f-5f6a-a822-5797b2984ff2,hike,no_share,high,max_intimate,prior,0.54
2d5ffc37-785f-5f6a-a822-5797b2984ff2,oysters,high_risk_share,high,somewhat_formal,posterior,0.66
2d5ffc37-785f-5f6a-a822-5797b2984ff2,oysters,high_risk_share,high,somewhat_formal,prior,0.79
2d5ffc37-785f-5f6a-a822-5797b2984ff2,social,low_risk_share,high,max_formal,posterior,0.71
2d5ffc37-785f-5f6a-a822-5797b2984ff2,social,low_risk_share,high,max_formal,prior,0.68
2d5ffc37-785f-5f6a-a822-5797b2984ff2,soup,high_risk_share,low,somewhat_intimate,posterior,0.77
2d5ffc37-785f-5f6a-a822-5797b2984ff2,soup,high_risk_share,low,somewhat_intimate,prior,0.68
2d5ffc37-785f-5f6a-a822-5797b2984ff2,takeout,no_share,low,somewhat_intimate,posterior,0.51
2d5ffc37-785f-5f6a-a822-5797b2984ff2,takeout,no_share,low,somewhat_intimate,prior,0.74
2d5ffc37-785f-5f6a-a822-5797b2984ff2,wedding,low_risk_share,high,max_intimate,posterior,0.78
2d5ffc37-785f-5f6a-a822-5797b2984ff2,wedding,low_risk_share,high,max_intimate,prior,0.52
2e7930fa-23f5-586d-849f-ccf629560b08,apples,no_share,low,max_formal,posterior,0.59
2e7930fa-23f5-586d-849f-ccf629560b08,apples,no_share,low,max_formal,prior,0.67
2e7930fa-23f5-586d-849f-ccf629560b08,basketball,no_share,high,somewhat_intimate,posterior,0.41
2e7930fa-23f5-586d-849f-ccf629560b08,basketball,no_share,high,somewhat_intimate,prior,0.61
2e7930fa-23f5-586d-849f-ccf629560b08,birthday,low_risk_share,high,max_formal,posterior,0.63
2e7930fa-23f5-586d-849f-ccf629560b08,birthday,low_risk_share,high,max_formal,prior,0.73
2e7930fa-23f5-586d-849f-ccf629560b08,brunch,no_share,low,somewhat_intimate,posterior,0.36
2e7930fa-23f5-586d-849f-ccf629560b08,brunch,no_share,low,somewhat_intimate,prior,0.54
2e7930fa-23f5-586d-849f-ccf629560b08,cooking,low_risk_share,high,max_intimate,posterior,0.55
2e7930fa-23f5-586d-849f-ccf629560b08,cooking,low_risk_share,high,max_intimate,prior,0.66
2e7930fa-23f5-586d-849f-ccf629560b08,dip,high_risk_share,high,somewhat_formal,posterior,0.94
2e7930fa-23f5-586d-849f-ccf629560b08,dip,high_risk_share,high,somewhat_formal,prior,0.88
2e7930fa-23f5-586d-849f-ccf629560b08,drinks,high_risk_share,low,max_intimate,posterior,0.74
2e7930fa-23f5-586d-849f-ccf629560b08,drinks,high_risk_share,low,max_intimate,prior,0.62
2e7930fa-23f5-586d-849f-ccf629560b08,driving,no_share,high,max_intimate,posterior,0.63
2e7930fa-23f5-586d-849f-ccf629560b08,driving,no_share,high,max_intimate,prior,0.75
2e7930fa-23f5-586d-849f-ccf629560b08,fair,high_risk_share,low,somewhat_intimate,posterior,0.98
2e7930fa-23f5-586d-849f-ccf629560b08,fair,high_risk_share,low,somewhat_intimate,prior,0.82
2e7930fa-23f5-586d-849f-ccf629560b08,gala,high_risk_share,low,max_formal,posterior,0.75
2e7930fa-23f5-586d-849f-ccf629560b08,gala,high_risk_share,low,max_formal,prior,0.55
2e7930fa-23f5-586d-849f-ccf629560b08,hike,low_risk_share,low,max_formal,posterior,0.99
2e7930fa-23f5-586d-849f-ccf629560b08,hike,low_risk_share,low,max_formal,prior,0.88
2e7930fa-23f5-586d-849f-ccf629560b08,oysters,low_risk_share,low,somewhat_intimate,posterior,0.62
2e7930fa-23f5-586d-849f-ccf629560b08,oysters,low_risk_share,low,somewhat_intimate,prior,0.67
2e7930fa-23f5-586d-849f-ccf629560b08,social,low_risk_share,high,somewhat_formal,posterior,0.71
2e7930fa-23f5-586d-849f-ccf629560b08,social,low_risk_share,high,somewhat_formal,prior,0.57
2e7930fa-23f5-586d-849f-ccf629560b08,soup,high_risk_share,high,max_intimate,posterior,0.92
2e7930fa-23f5-586d-849f-ccf629560b08,soup,high_risk_share,high,max_intimate,prior,0.56
2e7930fa-23f5-586d-849f-ccf629560b08,takeout,no_share,high,somewhat_formal,posterior,0.22
2e7930fa-23f5-586d-849f-ccf629560b08,takeout,no_share,high,somewhat_formal,prior,0.7
2e7930fa-23f5-586d-849f-ccf629560b08,wedding,no_share,low,somewhat_formal,posterior,0.53
2e7930fa-23f5-586d-849f-ccf629560b08,wedding,no_share,low,somewhat_formal,prior,0.7
2eae8759-1b3d-5c11-9027-243c4e18b307,apples,no_share,high,somewhat_formal,posterior,0.5
2eae8759-1b3d-5c11-9027-243c4e18b307,apples,no_share,high,somewhat_formal,prior,0.65
2eae8759-1b3d-5c11-9027-243c4e18b307,basketball,no_share,low,max_formal,posterior,0.2
2eae8759-1b3d-5c11-9027-243c4e18b307,basketball,no_share,low,max_formal,prior,0.79
2eae8759-1b3d-5c11-9027-243c4e18b307,birthday,low_risk_share,low,max_formal,posterior,0.61
2eae8759-1b3d-5c11-9027-243c4e18b307,birthday,low_risk_share,low,max_formal,prior,0.62
2eae8759-1b3d-5c11-9027-243c4e18b307,brunch,low_risk_share,high,max_intimate,posterior,0.83
2eae8759-1b3d-5c11-9027-243c4e18b307,brunch,low_risk_share,high,max_intimate,prior,0.33
2eae8759-1b3d-5c11-9027-243c4e18b307,cooking,low_risk_share,high,somewhat_formal,posterior,0.59
2eae8759-1b3d-5c11-9027-243c4e18b307,cooking,low_risk_share,high,somewhat_formal,prior,0.83
2eae8759-1b3d-5c11-9027-243c4e18b307,dip,no_share,high,max_intimate,posterior,0.58
2eae8759-1b3d-5c11-9027-243c4e18b307,dip,no_share,high,max_intimate,prior,0.74
2eae8759-1b3d-5c11-9027-243c4e18b307,drinks,low_risk_share,high,max_formal,posterior,1.0
2eae8759-1b3d-5c11-9027-243c4e18b307,drinks,low_risk_share,high,max_formal,prior,0.91
2eae8759-1b3d-5c11-9027-243c4e18b307,driving,high_risk_share,high,max_intimate,posterior,0.98
2eae8759-1b3d-5c11-9027-243c4e18b307,driving,high_risk_share,high,max_intimate,prior,0.92
2eae8759-1b3d-5c11-9027-243c4e18b307,fair,high_risk_share,low,somewhat_intimate,posterior,1.0
2eae8759-1b3d-5c11-9027-243c4e18b307,fair,high_risk_share,low,somewhat_intimate,prior,0.78
2eae8759-1b3d-5c11-9027-243c4e18b307,gala,high_risk_share,high,somewhat_formal,posterior,0.89
2eae8759-1b3d-5c11-9027-243c4e18b307,gala,high_risk_share,high,somewhat_formal,prior,0.5
2eae8759-1b3d-5c11-9027-243c4e18b307,hike,high_risk_share,low,max_intimate,posterior,0.89
2eae8759-1b3d-5c11-9027-243c4e18b307,hike,high_risk_share,low,max_intimate,prior,0.74
2eae8759-1b3d-5c11-9027-243c4e18b307,oysters,no_share,high,somewhat_intimate,posterior,0.78
2eae8759-1b3d-5c11-9027-243c4e18b307,oysters,no_share,high,somewhat_intimate,prior,0.82
2eae8759-1b3d-5c11-9027-243c4e18b307,social,no_share,low,somewhat_formal,posterior,0.17
2eae8759-1b3d-5c11-9027-243c4e18b307,social,no_share,low,somewhat_formal,prior,0.26
2eae8759-1b3d-5c11-9027-243c4e18b307,soup,no_share,low,somewhat_intimate,posterior,0.5
2eae8759-1b3d-5c11-9027-243c4e18b307,soup,no_share,low,somewhat_intimate,prior,0.7
2eae8759-1b3d-5c11-9027-243c4e18b307,takeout,high_risk_share,low,max_formal,posterior,1.0
2eae8759-1b3d-5c11-9027-243c4e18b307,takeout,high_risk_share,low,max_formal,prior,0.78
2eae8759-1b3d-5c11-9027-243c4e18b307,wedding,low_risk_share,low,somewhat_intimate,posterior,1.0
2eae8759-1b3d-5c11-9027-243c4e18b307,wedding,low_risk_share,low,somewhat_intimate,prior,0.87
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,apples,no_share,low,somewhat_formal,posterior,0.4
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,apples,no_share,low,somewhat_formal,prior,0.66
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,basketball,low_risk_share,low,somewhat_intimate,posterior,0.87
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,basketball,low_risk_share,low,somewhat_intimate,prior,0.62
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,birthday,no_share,low,somewhat_intimate,posterior,0.79
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,birthday,no_share,low,somewhat_intimate,prior,0.72
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,brunch,high_risk_share,low,max_formal,posterior,0.41
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,brunch,high_risk_share,low,max_formal,prior,0.72
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,cooking,low_risk_share,high,max_intimate,posterior,0.9
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,cooking,low_risk_share,high,max_intimate,prior,0.87
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,dip,no_share,high,somewhat_intimate,posterior,0.56
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,dip,no_share,high,somewhat_intimate,prior,0.92
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,drinks,no_share,high,max_intimate,posterior,0.39
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,drinks,no_share,high,max_intimate,prior,0.77
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,driving,high_risk_share,low,somewhat_intimate,posterior,0.61
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,driving,high_risk_share,low,somewhat_intimate,prior,0.26
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,fair,high_risk_share,high,max_intimate,posterior,0.91
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,fair,high_risk_share,high,max_intimate,prior,0.77
325e5edc-37e6-52fc-b2c5-78fc00a7bf1c,gala,no_share,low,max_formal,posterior,0.84
