subject_id,scenario_label,closeness_condition,action_0,action_1,action_2,action_3
86d110cb-8790-5336-8b67-b1633dd5c152,gala,extremely_close,4,5,5,5
86d110cb-8790-5336-8b67-b1633dd5c152,brunch,somewhat_close,1,4,6,6
86d110cb-8790-5336-8b67-b1633dd5c152,driving,extremely_close,2,5,4,6
86d110cb-8790-5336-8b67-b1633dd5c152,dip,close,6,5,5,5
86d110cb-8790-5336-8b67-b1633dd5c152,oysters,not_close,4,5,4,0
86d110cb-8790-5336-8b67-b1633dd5c152,basketball,somewhat_close,4,6,4,2
86d110cb-8790-5336-8b67-b1633dd5c152,wedding,not_close,6,1,4,0
86d110cb-8790-5336-8b67-b1633dd5c152,conference,somewhat_close,1,6,4,4
86d110cb-8790-5336-8b67-b1633dd5c152,drinks,close,4,4,1,5
86d110cb-8790-5336-8b67-b1633dd5c152,crabs,close,4,6,5,6
86d110cb-8790-5336-8b67-b1633dd5c152,birthday,somewhat_close,0,6,6,4
86d110cb-8790-5336-8b67-b1633dd5c152,fair,extremely_close,4,6,6,1
86d110cb-8790-5336-8b67-b1633dd5c152,cooking,close,0,6,4,0
86d110cb-8790-5336-8b67-b1633dd5c152,soup,not_close,6,1,1,4
86d110cb-8790-5336-8b67-b1633dd5c152,hike,extremely_close,4,4,5,5
7f1e8a90-1e9f-5376-9741-373d33453c56,gala,not_close,4,2,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,oysters,not_close,5,2,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,wedding,somewhat_close,4,4,4,1
7f1e8a90-1e9f-5376-9741-373d33453c56,brunch,close,3,4,4,2
7f1e8a90-1e9f-5376-9741-373d33453c56,hike,not_close,5,3,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,basketball,somewhat_close,2,4,1,0
7f1e8a90-1e9f-5376-9741-373d33453c56,cooking,close,2,4,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,crabs,extremely_close,2,4,4,4
7f1e8a90-1e9f-5376-9741-373d33453c56,birthday,close,4,4,3,2
7f1e8a90-1e9f-5376-9741-373d33453c56,soup,somewhat_close,5,3,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,conference,close,4,5,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,social,somewhat_close,5,1,1,1
7f1e8a90-1e9f-5376-9741-373d33453c56,drinks,extremely_close,2,4,3,3
7f1e8a90-1e9f-5376-9741-373d33453c56,driving,extremely_close,3,5,2,1
7f1e8a90-1e9f-5376-9741-373d33453c56,fair,not_close,5,4,1,0
7f1e8a90-1e9f-5376-9741-373d33453c56,dip,extremely_close,5,4,3,1
5fb4d504-d193-5584-a3e0-735bd8c85bb0,cooking,somewhat_close,1,5,2,1
5fb4d504-d193-5584-a3e0-735bd8c85bb0,social,close,5,4,5,3
5fb4d504-d193-5584-a3e0-735bd8c85bb0,conference,extremely_close,6,6,5,1
5fb4d504-d193-5584-a3e0-735bd8c85bb0,oysters,close,5,5,1,2
5fb4d504-d193-5584-a3e0-735bd8c85bb0,crabs,not_close,4,5,1,1
5fb4d504-d193-5584-a3e0-735bd8c85bb0,soup,not_close,6,5,1,1
5fb4d504-d193-5584-a3e0-735bd8c85bb0,dip,not_close,5,3,2,0
5fb4d504-d193-5584-a3e0-735bd8c85bb0,driving,not_close,5,6,4,3
5fb4d504-d193-5584-a3e0-735bd8c85bb0,wedding,extremely_close,5,5,5,3
5fb4d504-d193-5584-a3e0-735bd8c85bb0,drinks,extremely_close,5,5,4,2
5fb4d504-d193-5584-a3e0-735bd8c85bb0,fair,somewhat_close,5,5,5,1
5fb4d504-d193-5584-a3e0-735bd8c85bb0,brunch,close,5,5,5,4
5fb4d504-d193-5584-a3e0-735bd8c85bb0,hike,close,4,6,5,2
5fb4d504-d193-5584-a3e0-735bd8c85bb0,birthday,somewhat_close,5,5,4,2
5fb4d504-d193-5584-a3e0-735bd8c85bb0,basketball,somewhat_close,2,4,4,3
5fb4d504-d193-5584-a3e0-735bd8c85bb0,gala,extremely_close,4,4,4,2
4a095675-db89-5b3f-9dc8-2f804646f449,basketball,somewhat_close,1,6,5,4
4a095675-db89-5b3f-9dc8-2f804646f449,soup,not_close,6,1,0,0
4a095675-db89-5b3f-9dc8-2f804646f449,brunch,close,1,5,4,4
4a095675-db89-5b3f-9dc8-2f804646f449,oysters,somewhat_close,1,5,1,0
4a095675-db89-5b3f-9dc8-2f804646f449,gala,close,0,5,5,1
4a095675-db89-5b3f-9dc8-2f804646f449,cooking,somewhat_close,0,6,2,0
4a095675-db89-5b3f-9dc8-2f804646f449,drinks,extremely_close,1,1,4,6
4a095675-db89-5b3f-9dc8-2f804646f449,dip,not_close,6,2,0,0
4a095675-db89-5b3f-9dc8-2f804646f449,conference,extremely_close,2,5,2,0
4a095675-db89-5b3f-9dc8-2f804646f449,driving,not_close,0,6,0,0
4a095675-db89-5b3f-9dc8-2f804646f449,birthday,somewhat_close,5,4,2,0
4a095675-db89-5b3f-9dc8-2f804646f449,crabs,extremely_close,0,5,1,1
4a095675-db89-5b3f-9dc8-2f804646f449,wedding,extremely_close,1,2,5,4
4a095675-db89-5b3f-9dc8-2f804646f449,hike,close,4,4,1,1
4a095675-db89-5b3f-9dc8-2f804646f449,social,close,4,4,4,2
4a095675-db89-5b3f-9dc8-2f804646f449,fair,not_close,1,6,0,0
3de32b0a-c801-5b10-bda5-605810a7492d,birthday,close,1,4,5,2
3de32b0a-c801-5b10-bda5-605810a7492d,drinks,not_close,5,1,0,0
3de32b0a-c801-5b10-bda5-605810a7492d,conference,close,2,4,5,1
3de32b0a-c801-5b10-bda5-605810a7492d,gala,not_close,6,1,1,0
3de32b0a-c801-5b10-bda5-605810a7492d,cooking,close,0,5,4,0
3de32b0a-c801-5b10-bda5-605810a7492d,soup,close,5,1,1,0
3de32b0a-c801-5b10-bda5-605810a7492d,dip,extremely_close,5,6,6,1
3de32b0a-c801-5b10-bda5-605810a7492d,fair,not_close,5,3,1,0
3de32b0a-c801-5b10-bda5-605810a7492d,brunch,extremely_close,1,4,4,1
3de32b0a-c801-5b10-bda5-605810a7492d,wedding,somewhat_close,5,5,4,0
3de32b0a-c801-5b10-bda5-605810a7492d,oysters,somewhat_close,5,2,1,1
3de32b0a-c801-5b10-bda5-605810a7492d,hike,somewhat_close,6,1,1,0
3de32b0a-c801-5b10-bda5-605810a7492d,basketball,not_close,5,5,0,0
3de32b0a-c801-5b10-bda5-605810a7492d,social,extremely_close,5,0,5,2
3de32b0a-c801-5b10-bda5-605810a7492d,driving,somewhat_close,5,5,1,1
3de32b0a-c801-5b10-bda5-605810a7492d,crabs,extremely_close,5,5,4,4
561aa955-c65e-540a-afa6-621392aac8af,crabs,close,1,6,5,5
561aa955-c65e-540a-afa6-621392aac8af,wedding,somewhat_close,1,5,1,5
561aa955-c65e-540a-afa6-621392aac8af,driving,extremely_close,1,1,4,1
561aa955-c65e-540a-afa6-621392aac8af,gala,somewhat_close,1,1,5,5
561aa955-c65e-540a-afa6-621392aac8af,soup,close,1,6,5,5
561aa955-c65e-540a-afa6-621392aac8af,dip,extremely_close,6,5,6,5
561aa955-c65e-540a-afa6-621392aac8af,cooking,not_close,4,1,1,1
561aa955-c65e-540a-afa6-621392aac8af,conference,close,2,5,2,3
561aa955-c65e-540a-afa6-621392aac8af,oysters,not_close,1,1,1,1
561aa955-c65e-540a-afa6-621392aac8af,social,not_close,2,0,1,0
561aa955-c65e-540a-afa6-621392aac8af,drinks,close,1,1,1,4
561aa955-c65e-540a-afa6-621392aac8af,fair,extremely_close,6,3,1,1
561aa955-c65e-540a-afa6-621392aac8af,birthday,not_close,5,0,0,0
561aa955-c65e-540a-afa6-621392aac8af,hike,somewhat_close,3,2,4,4
561aa955-c65e-540a-afa6-621392aac8af,brunch,somewhat_close,1,1,5,1
561aa955-c65e-540a-afa6-621392aac8af,basketball,extremely_close,1,5,5,5
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,oysters,not_close,4,6,2,0
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,soup,not_close,6,5,1,0
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,basketball,extremely_close,0,2,5,6
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,crabs,somewhat_close,1,5,1,3
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,social,somewhat_close,4,5,1,0
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,brunch,close,3,5,4,5
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,hike,extremely_close,1,5,4,3
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,wedding,extremely_close,3,4,5,5
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,birthday,not_close,6,3,1,0
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,fair,close,4,4,4,4
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,drinks,close,1,5,4,5
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,conference,somewhat_close,3,4,3,5
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,cooking,not_close,2,6,4,1
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,dip,somewhat_close,3,4,4,4
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,gala,close,1,5,5,5
d902e197-bfa5-5cae-9a34-a8adb3f2b50c,driving,extremely_close,2,5,4,4
c6538196-9d2d-50c1-b3fc-14a32aca86a9,wedding,somewhat_close,5,1,2,1
c6538196-9d2d-50c1-b3fc-14a32aca86a9,gala,not_close,5,5,2,0
c6538196-9d2d-50c1-b3fc-14a32aca86a9,crabs,extremely_close,1,3,1,4
c6538196-9d2d-50c1-b3fc-14a32aca86a9,driving,somewhat_close,4,5,4,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,cooking,close,1,5,2,0
c6538196-9d2d-50c1-b3fc-14a32aca86a9,basketball,somewhat_close,2,2,2,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,social,extremely_close,6,5,2,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,dip,extremely_close,4,4,2,4
c6538196-9d2d-50c1-b3fc-14a32aca86a9,drinks,not_close,5,2,2,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,soup,close,5,1,1,1
c6538196-9d2d-50c1-b3fc-14a32aca86a9,brunch,not_close,2,4,4,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,fair,not_close,2,4,2,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,oysters,close,2,4,2,1
c6538196-9d2d-50c1-b3fc-14a32aca86a9,conference,extremely_close,1,5,2,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,birthday,close,4,5,4,2
c6538196-9d2d-50c1-b3fc-14a32aca86a9,hike,somewhat_close,5,5,2,1
4cbddad3-a8e9-5535-ac54-43bcb40e5507,cooking,close,1,5,5,1
4cbddad3-a8e9-5535-ac54-43bcb40e5507,conference,close,5,5,2,4
4cbddad3-a8e9-5535-ac54-43bcb40e5507,basketball,not_close,1,5,5,1
4cbddad3-a8e9-5535-ac54-43bcb40e5507,soup,close,6,1,4,1
4cbddad3-a8e9-5535-ac54-43bcb40e5507,dip,extremely_close,6,6,5,2
4cbddad3-a8e9-5535-ac54-43bcb40e5507,social,close,4,4,2,0
4cbddad3-a8e9-5535-ac54-43bcb40e5507,hike,somewhat_close,6,5,5,2
4cbddad3-a8e9-5535-ac54-43bcb40e5507,oysters,somewhat_close,4,2,1,0
4cbddad3-a8e9-5535-ac54-43bcb40e5507,driving,not_close,5,6,4,4
4cbddad3-a8e9-5535-ac54-43bcb40e5507,brunch,extremely_close,2,5,5,4
4cbddad3-a8e9-5535-ac54-43bcb40e5507,gala,extremely_close,2,6,6,6
4cbddad3-a8e9-5535-ac54-43bcb40e5507,drinks,not_close,6,4,6,2
4cbddad3-a8e9-5535-ac54-43bcb40e5507,fair,not_close,4,4,5,2
4cbddad3-a8e9-5535-ac54-43bcb40e5507,crabs,extremely_close,5,5,5,5
4cbddad3-a8e9-5535-ac54-43bcb40e5507,birthday,somewhat_close,2,6,5,5
4cbddad3-a8e9-5535-ac54-43bcb40e5507,wedding,somewhat_close,6,5,5,4
fb11767b-cc8b-5eb4-b0e9-01e576280866,basketball,not_close,6,5,1,0
fb11767b-cc8b-5eb4-b0e9-01e576280866,drinks,extremely_close,0,4,5,5
fb11767b-cc8b-5eb4-b0e9-01e576280866,gala,extremely_close,1,5,6,5
fb11767b-cc8b-5eb4-b0e9-01e576280866,soup,somewhat_close,5,4,3,1
fb11767b-cc8b-5eb4-b0e9-01e576280866,fair,not_close,6,5,1,0
fb11767b-cc8b-5eb4-b0e9-01e576280866,dip,close,6,5,4,1
fb11767b-cc8b-5eb4-b0e9-01e576280866,crabs,extremely_close,1,5,4,6
fb11767b-cc8b-5eb4-b0e9-01e576280866,oysters,somewhat_close,5,4,3,1
fb11767b-cc8b-5eb4-b0e9-01e576280866,cooking,close,0,6,5,4
fb11767b-cc8b-5eb4-b0e9-01e576280866,driving,not_close,6,5,1,0
fb11767b-cc8b-5eb4-b0e9-01e576280866,social,close,0,4,5,2
fb11767b-cc8b-5eb4-b0e9-01e576280866,birthday,somewhat_close,4,6,4,1
fb11767b-cc8b-5eb4-b0e9-01e576280866,hike,somewhat_close,2,6,4,1
fb11767b-cc8b-5eb4-b0e9-01e576280866,conference,close,0,5,4,1
fb11767b-cc8b-5eb4-b0e9-01e576280866,wedding,not_close,6,1,2,0
fb11767b-cc8b-5eb4-b0e9-01e576280866,brunch,extremely_close,0,4,5,6
