subject_id,scenario_label,action_condition,effort_condition,intimacy_condition,stage,response
c5ce7842-2b62-5ca9-8df8-857266f0b479,cooking,high_risk_share,low,max_intimate,posterior,0.71
c5ce7842-2b62-5ca9-8df8-857266f0b479,fair,no_share,high,somewhat_intimate,prior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,fair,no_share,high,somewhat_intimate,posterior,0.49
c5ce7842-2b62-5ca9-8df8-857266f0b479,dip,low_risk_share,high,somewhat_intimate,prior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,dip,low_risk_share,high,somewhat_intimate,posterior,0.99
c5ce7842-2b62-5ca9-8df8-857266f0b479,brunch,high_risk_share,low,max_formal,prior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,brunch,high_risk_share,low,max_formal,posterior,0.66
c5ce7842-2b62-5ca9-8df8-857266f0b479,birthday,low_risk_share,high,max_intimate,prior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,birthday,low_risk_share,high,max_intimate,posterior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,social,no_share,low,neither,prior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,social,no_share,low,neither,posterior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,wedding,no_share,low,somewhat_intimate,prior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,wedding,no_share,low,somewhat_intimate,posterior,1.0
c5ce7842-2b62-5ca9-8df8-857266f0b479,drinks,low_risk_share,low,neither,prior,0.99
c5ce7842-2b62-5ca9-8df8-857266f0b479,drinks,low_risk_share,low,neither,posterior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,social,low_risk_share,low,max_formal,prior,0.72
34a491a5-6a15-56eb-96c2-344cd2d3206b,social,low_risk_share,low,max_formal,posterior,0.79
34a491a5-6a15-56eb-96c2-344cd2d3206b,oysters,high_risk_share,high,somewhat_intimate,prior,0.85
34a491a5-6a15-56eb-96c2-344cd2d3206b,oysters,high_risk_share,high,somewhat_intimate,posterior,0.12
34a491a5-6a15-56eb-96c2-344cd2d3206b,brunch,no_share,low,max_formal,prior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,brunch,no_share,low,max_formal,posterior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,soup,no_share,high,max_formal,prior,0.07
34a491a5-6a15-56eb-96c2-344cd2d3206b,soup,no_share,high,max_formal,posterior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,birthday,no_share,low,max_intimate,prior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,birthday,no_share,low,max_intimate,posterior,0.09
34a491a5-6a15-56eb-96c2-344cd2d3206b,gala,no_share,high,neither,prior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,gala,no_share,high,neither,posterior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,cooking,high_risk_share,low,max_intimate,prior,0.99
34a491a5-6a15-56eb-96c2-344cd2d3206b,cooking,high_risk_share,low,max_intimate,posterior,0.99
34a491a5-6a15-56eb-96c2-344cd2d3206b,driving,high_risk_share,high,neither,prior,0.72
34a491a5-6a15-56eb-96c2-344cd2d3206b,driving,high_risk_share,high,neither,posterior,0.7
34a491a5-6a15-56eb-96c2-344cd2d3206b,hike,low_risk_share,low,max_intimate,prior,0.9
34a491a5-6a15-56eb-96c2-344cd2d3206b,hike,low_risk_share,low,max_intimate,posterior,0.89
34a491a5-6a15-56eb-96c2-344cd2d3206b,basketball,no_share,high,max_intimate,prior,0.95
34a491a5-6a15-56eb-96c2-344cd2d3206b,basketball,no_share,high,max_intimate,posterior,0.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,apples,low_risk_share,high,somewhat_intimate,prior,0.99
34a491a5-6a15-56eb-96c2-344cd2d3206b,apples,low_risk_share,high,somewhat_intimate,posterior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,fair,high_risk_share,low,somewhat_intimate,prior,0.95
34a491a5-6a15-56eb-96c2-344cd2d3206b,fair,high_risk_share,low,somewhat_intimate,posterior,0.75
34a491a5-6a15-56eb-96c2-344cd2d3206b,dip,low_risk_share,high,max_formal,prior,0.94
34a491a5-6a15-56eb-96c2-344cd2d3206b,dip,low_risk_share,high,max_formal,posterior,0.97
34a491a5-6a15-56eb-96c2-344cd2d3206b,takeout,low_risk_share,high,max_intimate,prior,0.96
34a491a5-6a15-56eb-96c2-344cd2d3206b,takeout,low_risk_share,high,max_intimate,posterior,0.94
34a491a5-6a15-56eb-96c2-344cd2d3206b,drinks,no_share,low,somewhat_intimate,prior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,drinks,no_share,low,somewhat_intimate,posterior,0.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,wedding,low_risk_share,low,neither,prior,1.0
34a491a5-6a15-56eb-96c2-344cd2d3206b,wedding,low_risk_share,low,neither,posterior,1.0
64840199-4829-5c18-b2f4-3f3131f5c279,soup,low_risk_share,high,max_formal,prior,0.67
64840199-4829-5c18-b2f4-3f3131f5c279,soup,low_risk_share,high,max_formal,posterior,0.96
64840199-4829-5c18-b2f4-3f3131f5c279,hike,no_share,high,max_formal,prior,0.6
64840199-4829-5c18-b2f4-3f3131f5c279,hike,no_share,high,max_formal,posterior,0.61
64840199-4829-5c18-b2f4-3f3131f5c279,basketball,no_share,low,max_formal,prior,0.32
64840199-4829-5c18-b2f4-3f3131f5c279,basketball,no_share,low,max_formal,posterior,0.25
64840199-4829-5c18-b2f4-3f3131f5c279,drinks,no_share,high,neither,prior,0.69
64840199-4829-5c18-b2f4-3f3131f5c279,drinks,no_share,high,neither,posterior,0.44
64840199-4829-5c18-b2f4-3f3131f5c279,cooking,no_share,low,somewhat_intimate,prior,0.91
64840199-4829-5c18-b2f4-3f3131f5c279,cooking,no_share,low,somewhat_intimate,posterior,0.27
64840199-4829-5c18-b2f4-3f3131f5c279,apples,high_risk_share,low,somewhat_intimate,prior,0.72
64840199-4829-5c18-b2f4-3f3131f5c279,apples,high_risk_share,low,somewhat_intimate,posterior,0.94
64840199-4829-5c18-b2f4-3f3131f5c279,social,low_risk_share,high,max_intimate,prior,0.24
64840199-4829-5c18-b2f4-3f3131f5c279,social,low_risk_share,high,max_intimate,posterior,0.99
64840199-4829-5c18-b2f4-3f3131f5c279,takeout,no_share,low,max_intimate,prior,0.58
64840199-4829-5c18-b2f4-3f3131f5c279,takeout,no_share,low,max_intimate,posterior,0.36
64840199-4829-5c18-b2f4-3f3131f5c279,gala,low_risk_share,high,neither,prior,0.65
64840199-4829-5c18-b2f4-3f3131f5c279,gala,low_risk_share,high,neither,posterior,0.92
64840199-4829-5c18-b2f4-3f3131f5c279,fair,low_risk_share,low,max_intimate,prior,0.78
64840199-4829-5c18-b2f4-3f3131f5c279,fair,low_risk_share,low,max_intimate,posterior,0.87
64840199-4829-5c18-b2f4-3f3131f5c279,driving,low_risk_share,low,max_formal,prior,0.6
64840199-4829-5c18-b2f4-3f3131f5c279,driving,low_risk_share,low,max_formal,posterior,0.9
64840199-4829-5c18-b2f4-3f3131f5c279,dip,high_risk_share,high,max_formal,prior,0.82
64840199-4829-5c18-b2f4-3f3131f5c279,dip,high_risk_share,high,max_formal,posterior,0.93
64840199-4829-5c18-b2f4-3f3131f5c279,wedding,low_risk_share,high,somewhat_intimate,prior,0.73
64840199-4829-5c18-b2f4-3f3131f5c279,wedding,low_risk_share,high,somewhat_intimate,posterior,0.94
64840199-4829-5c18-b2f4-3f3131f5c279,oysters,high_risk_share,high,somewhat_intimate,prior,0.82
64840199-4829-5c18-b2f4-3f3131f5c279,oysters,high_risk_share,high,somewhat_intimate,posterior,0.91
64840199-4829-5c18-b2f4-3f3131f5c279,brunch,low_risk_share,low,neither,prior,0.45
64840199-4829-5c18-b2f4-3f3131f5c279,brunch,low_risk_share,low,neither,posterior,0.78
64840199-4829-5c18-b2f4-3f3131f5c279,birthday,high_risk_share,low,max_intimate,prior,0.74
64840199-4829-5c18-b2f4-3f3131f5c279,birthday,high_risk_share,low,max_intimate,posterior,0.73
295033fe-1b7f-5b88-a421-f65e37e52623,basketball,high_risk_share,high,max_formal,prior,0.0
295033fe-1b7f-5b88-a421-f65e37e52623,basketball,high_risk_share,high,max_formal,posterior,0.58
295033fe-1b7f-5b88-a421-f65e37e52623,drinks,high_risk_share,low,max_formal,prior,0.62
295033fe-1b7f-5b88-a421-f65e37e52623,drinks,high_risk_share,low,max_formal,posterior,0.73
295033fe-1b7f-5b88-a421-f65e37e52623,soup,high_risk_share,low,neither,prior,0.82
295033fe-1b7f-5b88-a421-f65e37e52623,soup,high_risk_share,low,neither,posterior,0.79
295033fe-1b7f-5b88-a421-f65e37e52623,brunch,no_share,high,somewhat_intimate,prior,0.69
295033fe-1b7f-5b88-a421-f65e37e52623,brunch,no_share,high,somewhat_intimate,posterior,0.55
295033fe-1b7f-5b88-a421-f65e37e52623,hike,high_risk_share,high,neither,prior,0.56
295033fe-1b7f-5b88-a421-f65e37e52623,hike,high_risk_share,high,neither,posterior,0.38
295033fe-1b7f-5b88-a421-f65e37e52623,gala,no_share,low,max_intimate,prior,0.75
295033fe-1b7f-5b88-a421-f65e37e52623,gala,no_share,low,max_intimate,posterior,0.36
295033fe-1b7f-5b88-a421-f65e37e52623,fair,low_risk_share,high,neither,prior,1.0
295033fe-1b7f-5b88-a421-f65e37e52623,fair,low_risk_share,high,neither,posterior,1.0
295033fe-1b7f-5b88-a421-f65e37e52623,birthday,low_risk_share,low,somewhat_intimate,prior,0.49
295033fe-1b7f-5b88-a421-f65e37e52623,birthday,low_risk_share,low,somewhat_intimate,posterior,0.6
295033fe-1b7f-5b88-a421-f65e37e52623,cooking,no_share,high,max_formal,prior,0.76
295033fe-1b7f-5b88-a421-f65e37e52623,cooking,no_share,high,max_formal,posterior,0.34
295033fe-1b7f-5b88-a421-f65e37e52623,apples,no_share,high,neither,prior,0.6
295033fe-1b7f-5b88-a421-f65e37e52623,apples,no_share,high,neither,posterior,0.4
295033fe-1b7f-5b88-a421-f65e37e52623,wedding,no_share,high,max_intimate,prior,0.79
295033fe-1b7f-5b88-a421-f65e37e52623,wedding,no_share,high,max_intimate,posterior,0.81
295033fe-1b7f-5b88-a421-f65e37e52623,takeout,low_risk_share,high,max_formal,prior,0.83
295033fe-1b7f-5b88-a421-f65e37e52623,takeout,low_risk_share,high,max_formal,posterior,0.63
295033fe-1b7f-5b88-a421-f65e37e52623,driving,no_share,low,neither,prior,0.67
295033fe-1b7f-5b88-a421-f65e37e52623,driving,no_share,low,neither,posterior,0.31
295033fe-1b7f-5b88-a421-f65e37e52623,social,low_risk_share,low,max_intimate,prior,0.72
295033fe-1b7f-5b88-a421-f65e37e52623,social,low_risk_share,low,max_intimate,posterior,0.68
295033fe-1b7f-5b88-a421-f65e37e52623,oysters,low_risk_share,high,max_intimate,prior,0.71
295033fe-1b7f-5b88-a421-f65e37e52623,oysters,low_risk_share,high,max_intimate,posterior,0.7
295033fe-1b7f-5b88-a421-f65e37e52623,dip,high_risk_share,high,max_intimate,prior,1.0
295033fe-1b7f-5b88-a421-f65e37e52623,dip,high_risk_share,high,max_intimate,posterior,0.8
2e548862-32c0-505b-ad31-1f926d9ed17a,takeout,low_risk_share,low,neither,prior,0.75
2e548862-32c0-505b-ad31-1f926d9ed17a,takeout,low_risk_share,low,neither,posterior,0.77
2e548862-32c0-505b-ad31-1f926d9ed17a,fair,no_share,low,somewhat_intimate,prior,0.77
2e548862-32c0-505b-ad31-1f926d9ed17a,fair,no_share,low,somewhat_intimate,posterior,0.75
2e548862-32c0-505b-ad31-1f926d9ed17a,brunch,no_share,high,neither,prior,0.76
2e548862-32c0-505b-ad31-1f926d9ed17a,brunch,no_share,high,neither,posterior,0.75
2e548862-32c0-505b-ad31-1f926d9ed17a,dip,high_risk_share,low,somewhat_intimate,prior,0.93
2e548862-32c0-505b-ad31-1f926d9ed17a,dip,high_risk_share,low,somewhat_intimate,posterior,0.95
2e548862-32c0-505b-ad31-1f926d9ed17a,drinks,no_share,low,max_formal,prior,0.76
2e548862-32c0-505b-ad31-1f926d9ed17a,drinks,no_share,low,max_formal,posterior,0.24
2e548862-32c0-505b-ad31-1f926d9ed17a,hike,low_risk_share,low,max_formal,prior,0.76
2e548862-32c0-505b-ad31-1f926d9ed17a,hike,low_risk_share,low,max_formal,posterior,0.76
2e548862-32c0-505b-ad31-1f926d9ed17a,driving,high_risk_share,high,somewhat_intimate,prior,0.94
2e548862-32c0-505b-ad31-1f926d9ed17a,driving,high_risk_share,high,somewhat_intimate,posterior,0.98
2e548862-32c0-505b-ad31-1f926d9ed17a,soup,high_risk_share,low,max_intimate,prior,0.86
2e548862-32c0-505b-ad31-1f926d9ed17a,soup,high_risk_share,low,max_intimate,posterior,0.96
2e548862-32c0-505b-ad31-1f926d9ed17a,cooking,high_risk_share,low,neither,prior,0.95
2e548862-32c0-505b-ad31-1f926d9ed17a,cooking,high_risk_share,low,neither,posterior,0.94
2e548862-32c0-505b-ad31-1f926d9ed17a,oysters,no_share,low,max_intimate,prior,0.93
2e548862-32c0-505b-ad31-1f926d9ed17a,oysters,no_share,low,max_intimate,posterior,0.94
2e548862-32c0-505b-ad31-1f926d9ed17a,social,low_risk_share,high,somewhat_intimate,prior,0.93
2e548862-32c0-505b-ad31-1f926d9ed17a,social,low_risk_share,high,somewhat_intimate,posterior,0.97
2e548862-32c0-505b-ad31-1f926d9ed17a,birthday,low_risk_share,low,somewhat_intimate,prior,0.92
2e548862-32c0-505b-ad31-1f926d9ed17a,birthday,low_risk_share,low,somewhat_intimate,posterior,0.94
2e548862-32c0-505b-ad31-1f926d9ed17a,basketball,high_risk_share,high,neither,prior,0.77
2e548862-32c0-505b-ad31-1f926d9ed17a,basketball,high_risk_share,high,neither,posterior,0.77
2e548862-32c0-505b-ad31-1f926d9ed17a,gala,low_risk_share,low,max_intimate,prior,0.93
2e548862-32c0-505b-ad31-1f926d9ed17a,gala,low_risk_share,low,max_intimate,posterior,0.93
2e548862-32c0-505b-ad31-1f926d9ed17a,apples,no_share,high,max_intimate,prior,0.76
2e548862-32c0-505b-ad31-1f926d9ed17a,apples,no_share,high,max_intimate,posterior,0.6
2e548862-32c0-505b-ad31-1f926d9ed17a,wedding,low_risk_share,high,max_formal,prior,0.94
2e548862-32c0-505b-ad31-1f926d9ed17a,wedding,low_risk_share,high,max_formal,posterior,0.94
8061842f-c09a-514f-b104-57646037a7a5,dip,no_share,low,neither,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,dip,no_share,low,neither,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,brunch,high_risk_share,high,max_formal,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,brunch,high_risk_share,high,max_formal,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,fair,low_risk_share,high,somewhat_intimate,prior,0.77
8061842f-c09a-514f-b104-57646037a7a5,fair,low_risk_share,high,somewhat_intimate,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,birthday,no_share,high,max_formal,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,birthday,no_share,high,max_formal,posterior,0.32
8061842f-c09a-514f-b104-57646037a7a5,takeout,high_risk_share,low,max_intimate,prior,0.73
8061842f-c09a-514f-b104-57646037a7a5,takeout,high_risk_share,low,max_intimate,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,cooking,low_risk_share,high,neither,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,cooking,low_risk_share,high,neither,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,oysters,no_share,low,somewhat_intimate,prior,0.83
8061842f-c09a-514f-b104-57646037a7a5,oysters,no_share,low,somewhat_intimate,posterior,0.65
8061842f-c09a-514f-b104-57646037a7a5,social,high_risk_share,low,neither,prior,0.72
8061842f-c09a-514f-b104-57646037a7a5,social,high_risk_share,low,neither,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,gala,low_risk_share,low,somewhat_intimate,prior,0.26
8061842f-c09a-514f-b104-57646037a7a5,gala,low_risk_share,low,somewhat_intimate,posterior,0.75
8061842f-c09a-514f-b104-57646037a7a5,hike,high_risk_share,low,somewhat_intimate,prior,0.78
8061842f-c09a-514f-b104-57646037a7a5,hike,high_risk_share,low,somewhat_intimate,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,wedding,low_risk_share,high,max_intimate,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,wedding,low_risk_share,high,max_intimate,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,driving,low_risk_share,low,neither,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,driving,low_risk_share,low,neither,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,basketball,high_risk_share,high,max_intimate,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,basketball,high_risk_share,high,max_intimate,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,drinks,high_risk_share,low,max_formal,prior,1.0
8061842f-c09a-514f-b104-57646037a7a5,drinks,high_risk_share,low,max_formal,posterior,1.0
8061842f-c09a-514f-b104-57646037a7a5,apples,no_share,high,somewhat_intimate,prior,0.74
8061842f-c09a-514f-b104-57646037a7a5,apples,no_share,high,somewhat_intimate,posterior,0.3
8061842f-c09a-514f-b104-57646037a7a5,soup,low_risk_share,low,max_formal,prior,0.25
8061842f-c09a-514f-b104-57646037a7a5,soup,low_risk_share,low,max_formal,posterior,0.77
d828e789-19d1-5a57-bdd3-b86e1b86ac23,wedding,no_share,high,neither,prior,0.16
d828e789-19d1-5a57-bdd3-b86e1b86ac23,wedding,no_share,high,neither,posterior,0.21
d828e789-19d1-5a57-bdd3-b86e1b86ac23,soup,high_risk_share,high,max_intimate,prior,0.89
d828e789-19d1-5a57-bdd3-b86e1b86ac23,soup,high_risk_share,high,max_intimate,posterior,0.81
d828e789-19d1-5a57-bdd3-b86e1b86ac23,fair,no_share,low,neither,prior,0.93
d828e789-19d1-5a57-bdd3-b86e1b86ac23,fair,no_share,low,neither,posterior,0.72
d828e789-19d1-5a57-bdd3-b86e1b86ac23,driving,high_risk_share,high,max_formal,prior,0.08
d828e789-19d1-5a57-bdd3-b86e1b86ac23,driving,high_risk_share,high,max_formal,posterior,0.12
d828e789-19d1-5a57-bdd3-b86e1b86ac23,brunch,high_risk_share,high,somewhat_intimate,prior,0.81
d828e789-19d1-5a57-bdd3-b86e1b86ac23,brunch,high_risk_share,high,somewhat_intimate,posterior,0.85
d828e789-19d1-5a57-bdd3-b86e1b86ac23,cooking,high_risk_share,low,somewhat_intimate,prior,1.0
d828e789-19d1-5a57-bdd3-b86e1b86ac23,cooking,high_risk_share,low,somewhat_intimate,posterior,1.0
d828e789-19d1-5a57-bdd3-b86e1b86ac23,basketball,low_risk_share,high,somewhat_intimate,prior,0.7
d828e789-19d1-5a57-bdd3-b86e1b86ac23,basketball,low_risk_share,high,somewhat_intimate,posterior,0.51
d828e789-19d1-5a57-bdd3-b86e1b86ac23,takeout,high_risk_share,low,max_intimate,prior,0.88
d828e789-19d1-5a57-bdd3-b86e1b86ac23,takeout,high_risk_share,low,max_intimate,posterior,0.85
d828e789-19d1-5a57-bdd3-b86e1b86ac23,apples,low_risk_share,low,max_formal,prior,0.88
d828e789-19d1-5a57-bdd3-b86e1b86ac23,apples,low_risk_share,low,max_formal,posterior,0.95
d828e789-19d1-5a57-bdd3-b86e1b86ac23,social,low_risk_share,high,neither,prior,0.22
d828e789-19d1-5a57-bdd3-b86e1b86ac23,social,low_risk_share,high,neither,posterior,0.66
d828e789-19d1-5a57-bdd3-b86e1b86ac23,dip,no_share,high,max_formal,prior,0.5
d828e789-19d1-5a57-bdd3-b86e1b86ac23,dip,no_share,high,max_formal,posterior,0.23
d828e789-19d1-5a57-bdd3-b86e1b86ac23,gala,no_share,low,max_intimate,prior,0.84
d828e789-19d1-5a57-bdd3-b86e1b86ac23,gala,no_share,low,max_intimate,posterior,0.5
d828e789-19d1-5a57-bdd3-b86e1b86ac23,birthday,low_risk_share,low,neither,prior,0.82
d828e789-19d1-5a57-bdd3-b86e1b86ac23,birthday,low_risk_share,low,neither,posterior,0.96
d828e789-19d1-5a57-bdd3-b86e1b86ac23,drinks,no_share,low,somewhat_intimate,prior,0.91
d828e789-19d1-5a57-bdd3-b86e1b86ac23,drinks,no_share,low,somewhat_intimate,posterior,0.69
d828e789-19d1-5a57-bdd3-b86e1b86ac23,hike,no_share,low,max_formal,prior,0.75
d828e789-19d1-5a57-bdd3-b86e1b86ac23,hike,no_share,low,max_formal,posterior,0.5
d828e789-19d1-5a57-bdd3-b86e1b86ac23,oysters,low_risk_share,high,max_intimate,prior,0.82
d828e789-19d1-5a57-bdd3-b86e1b86ac23,oysters,low_risk_share,high,max_intimate,posterior,0.82
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,drinks,no_share,low,max_formal,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,drinks,no_share,low,max_formal,posterior,0.48
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,cooking,high_risk_share,low,max_formal,prior,0.77
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,cooking,high_risk_share,low,max_formal,posterior,0.34
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,oysters,low_risk_share,low,somewhat_intimate,prior,0.72
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,oysters,low_risk_share,low,somewhat_intimate,posterior,0.82
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,dip,no_share,low,max_intimate,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,dip,no_share,low,max_intimate,posterior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,fair,no_share,high,max_intimate,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,fair,no_share,high,max_intimate,posterior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,basketball,low_risk_share,low,max_intimate,prior,0.57
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,basketball,low_risk_share,low,max_intimate,posterior,0.85
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,driving,high_risk_share,high,somewhat_intimate,prior,0.52
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,driving,high_risk_share,high,somewhat_intimate,posterior,0.71
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,wedding,high_risk_share,high,max_intimate,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,wedding,high_risk_share,high,max_intimate,posterior,0.75
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,birthday,no_share,low,neither,prior,0.55
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,birthday,no_share,low,neither,posterior,0.58
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,apples,low_risk_share,high,max_formal,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,apples,low_risk_share,high,max_formal,posterior,0.75
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,takeout,high_risk_share,low,neither,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,takeout,high_risk_share,low,neither,posterior,0.38
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,social,no_share,low,somewhat_intimate,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,social,no_share,low,somewhat_intimate,posterior,0.37
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,soup,low_risk_share,high,somewhat_intimate,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,soup,low_risk_share,high,somewhat_intimate,posterior,0.7
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,hike,high_risk_share,high,neither,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,hike,high_risk_share,high,neither,posterior,0.58
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,brunch,no_share,high,neither,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,brunch,no_share,high,neither,posterior,0.58
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,gala,no_share,high,somewhat_intimate,prior,0.5
cbcd2dbf-2e1d-52fd-9408-307279fd76c8,gala,no_share,high,somewhat_intimate,posterior,0.76
5c7c4552-e175-5595-b30b-89837ad37d42,fair,high_risk_share,low,max_intimate,prior,0.81
5c7c4552-e175-5595-b30b-89837ad37d42,fair,high_risk_share,low,max_intimate,posterior,0.88
5c7c4552-e175-5595-b30b-89837ad37d42,wedding,low_risk_share,high,max_intimate,prior,0.51
5c7c4552-e175-5595-b30b-89837ad37d42,wedding,low_risk_share,high,max_intimate,posterior,0.7
5c7c4552-e175-5595-b30b-89837ad37d42,basketball,low_risk_share,low,max_intimate,prior,0.82
5c7c4552-e175-5595-b30b-89837ad37d42,basketball,low_risk_share,low,max_intimate,posterior,0.78
5c7c4552-e175-5595-b30b-89837ad37d42,drinks,low_risk_share,low,neither,prior,0.43
5c7c4552-e175-5595-b30b-89837ad37d42,drinks,low_risk_share,low,neither,posterior,0.57
5c7c4552-e175-5595-b30b-89837ad37d42,birthday,low_risk_share,high,somewhat_intimate,prior,0.77
5c7c4552-e175-5595-b30b-89837ad37d42,birthday,low_risk_share,high,somewhat_intimate,posterior,0.56
5c7c4552-e175-5595-b30b-89837ad37d42,takeout,high_risk_share,low,somewhat_intimate,prior,0.85
5c7c4552-e175-5595-b30b-89837ad37d42,takeout,high_risk_share,low,somewhat_intimate,posterior,0.93
5c7c4552-e175-5595-b30b-89837ad37d42,driving,low_risk_share,high,neither,prior,0.89
5c7c4552-e175-5595-b30b-89837ad37d42,driving,low_risk_share,high,neither,posterior,0.81
5c7c4552-e175-5595-b30b-89837ad37d42,gala,high_risk_share,high,somewhat_intimate,prior,0.53
5c7c4552-e175-5595-b30b-89837ad37d42,gala,high_risk_share,high,somewhat_intimate,posterior,0.71
5c7c4552-e175-5595-b30b-89837ad37d42,soup,no_share,low,somewhat_intimate,prior,0.7
5c7c4552-e175-5595-b30b-89837ad37d42,soup,no_share,low,somewhat_intimate,posterior,0.25
5c7c4552-e175-5595-b30b-89837ad37d42,apples,no_share,high,neither,prior,0.63
5c7c4552-e175-5595-b30b-89837ad37d42,apples,no_share,high,neither,posterior,0.39
5c7c4552-e175-5595-b30b-89837ad37d42,oysters,high_risk_share,high,max_formal,prior,0.77
5c7c4552-e175-5595-b30b-89837ad37d42,oysters,high_risk_share,high,max_formal,posterior,0.86
5c7c4552-e175-5595-b30b-89837ad37d42,dip,no_share,high,max_formal,prior,0.81
5c7c4552-e175-5595-b30b-89837ad37d42,dip,no_share,high,max_formal,posterior,0.39
5c7c4552-e175-5595-b30b-89837ad37d42,brunch,low_risk_share,high,max_formal,prior,0.64
5c7c4552-e175-5595-b30b-89837ad37d42,brunch,low_risk_share,high,max_formal,posterior,0.79
5c7c4552-e175-5595-b30b-89837ad37d42,hike,no_share,low,max_intimate,prior,0.85
5c7c4552-e175-5595-b30b-89837ad37d42,hike,no_share,low,max_intimate,posterior,0.7
5c7c4552-e175-5595-b30b-89837ad37d42,social,low_risk_share,low,max_formal,prior,0.47
5c7c4552-e175-5595-b30b-89837ad37d42,social,low_risk_share,low,max_formal,posterior,0.89
5c7c4552-e175-5595-b30b-89837ad37d42,cooking,no_share,low,max_formal,prior,0.82
5c7c4552-e175-5595-b30b-89837ad37d42,cooking,no_share,low,max_formal,posterior,0.45
16abceb1-3392-52ac-a58a-660b76eaa1c7,basketball,high_risk_share,low,max_intimate,prior,0.56
16abceb1-3392-52ac-a58a-660b76eaa1c7,basketball,high_risk_share,low,max_intimate,posterior,0.5
16abceb1-3392-52ac-a58a-660b76eaa1c7,gala,high_risk_share,high,max_formal,prior,0.6
