subject_id,scenario_label,action_condition,motivation,stage,intimacy_rating
51860ada-001c-57c7-b4c4-3c73abf02003,apples,action_2,high,prior,42
51860ada-001c-57c7-b4c4-3c73abf02003,basketball,action_1,high,posterior,65
51860ada-001c-57c7-b4c4-3c73abf02003,basketball,action_1,high,prior,49
51860ada-001c-57c7-b4c4-3c73abf02003,birthday,action_1,high,posterior,57
51860ada-001c-57c7-b4c4-3c73abf02003,birthday,action_1,high,prior,49
51860ada-001c-57c7-b4c4-3c73abf02003,brunch,action_2,low,posterior,67
51860ada-001c-57c7-b4c4-3c73abf02003,brunch,action_2,low,prior,67
51860ada-001c-57c7-b4c4-3c73abf02003,cooking,action_2,high,posterior,78
51860ada-001c-57c7-b4c4-3c73abf02003,cooking,action_2,high,prior,75
51860ada-001c-57c7-b4c4-3c73abf02003,dip,action_3,low,posterior,97
51860ada-001c-57c7-b4c4-3c73abf02003,dip,action_3,low,prior,49
51860ada-001c-57c7-b4c4-3c73abf02003,drinks,action_3,low,posterior,73
51860ada-001c-57c7-b4c4-3c73abf02003,drinks,action_3,low,prior,60
51860ada-001c-57c7-b4c4-3c73abf02003,driving,action_3,high,posterior,92
51860ada-001c-57c7-b4c4-3c73abf02003,driving,action_3,high,prior,75
51860ada-001c-57c7-b4c4-3c73abf02003,fair,action_3,high,posterior,81
51860ada-001c-57c7-b4c4-3c73abf02003,fair,action_3,high,prior,50
51860ada-001c-57c7-b4c4-3c73abf02003,gala,action_0,low,posterior,23
51860ada-001c-57c7-b4c4-3c73abf02003,gala,action_0,low,prior,30
51860ada-001c-57c7-b4c4-3c73abf02003,hike,action_0,low,posterior,69
51860ada-001c-57c7-b4c4-3c73abf02003,hike,action_0,low,prior,72
51860ada-001c-57c7-b4c4-3c73abf02003,oysters,action_0,high,posterior,33
51860ada-001c-57c7-b4c4-3c73abf02003,oysters,action_0,high,prior,59
51860ada-001c-57c7-b4c4-3c73abf02003,social,action_0,high,posterior,62
51860ada-001c-57c7-b4c4-3c73abf02003,social,action_0,high,prior,27
51860ada-001c-57c7-b4c4-3c73abf02003,soup,action_1,low,posterior,79
51860ada-001c-57c7-b4c4-3c73abf02003,soup,action_1,low,prior,50
51860ada-001c-57c7-b4c4-3c73abf02003,takeout,action_2,low,posterior,68
51860ada-001c-57c7-b4c4-3c73abf02003,takeout,action_2,low,prior,79
51860ada-001c-57c7-b4c4-3c73abf02003,wedding,action_1,low,posterior,62
51860ada-001c-57c7-b4c4-3c73abf02003,wedding,action_1,low,prior,35
5f513925-d1bc-545d-83d8-df5d85c3dd6e,apples,action_1,high,posterior,66
5f513925-d1bc-545d-83d8-df5d85c3dd6e,apples,action_1,high,prior,46
5f513925-d1bc-545d-83d8-df5d85c3dd6e,basketball,action_3,low,posterior,75
5f513925-d1bc-545d-83d8-df5d85c3dd6e,basketball,action_3,low,prior,44
5f513925-d1bc-545d-83d8-df5d85c3dd6e,birthday,action_3,low,posterior,78
5f513925-d1bc-545d-83d8-df5d85c3dd6e,birthday,action_3,low,prior,52
5f513925-d1bc-545d-83d8-df5d85c3dd6e,brunch,action_0,high,posterior,51
5f513925-d1bc-545d-83d8-df5d85c3dd6e,brunch,action_0,high,prior,57
5f513925-d1bc-545d-83d8-df5d85c3dd6e,cooking,action_3,high,posterior,83
5f513925-d1bc-545d-83d8-df5d85c3dd6e,cooking,action_3,high,prior,73
5f513925-d1bc-545d-83d8-df5d85c3dd6e,dip,action_2,low,posterior,41
5f513925-d1bc-545d-83d8-df5d85c3dd6e,dip,action_2,low,prior,27
5f513925-d1bc-545d-83d8-df5d85c3dd6e,drinks,action_1,high,posterior,39
5f513925-d1bc-545d-83d8-df5d85c3dd6e,drinks,action_1,high,prior,28
5f513925-d1bc-545d-83d8-df5d85c3dd6e,driving,action_2,high,posterior,38
5f513925-d1bc-545d-83d8-df5d85c3dd6e,driving,action_2,high,prior,35
5f513925-d1bc-545d-83d8-df5d85c3dd6e,fair,action_2,high,posterior,60
5f513925-d1bc-545d-83d8-df5d85c3dd6e,fair,action_2,high,prior,55
5f513925-d1bc-545d-83d8-df5d85c3dd6e,gala,action_0,high,posterior,38
5f513925-d1bc-545d-83d8-df5d85c3dd6e,gala,action_0,high,prior,78
5f513925-d1bc-545d-83d8-df5d85c3dd6e,hike,action_0,low,posterior,19
5f513925-d1bc-545d-83d8-df5d85c3dd6e,hike,action_0,low,prior,36
5f513925-d1bc-545d-83d8-df5d85c3dd6e,oysters,action_3,high,posterior,77
5f513925-d1bc-545d-83d8-df5d85c3dd6e,oysters,action_3,high,prior,54
5f513925-d1bc-545d-83d8-df5d85c3dd6e,social,action_0,low,posterior,51
5f513925-d1bc-545d-83d8-df5d85c3dd6e,social,action_0,low,prior,46
5f513925-d1bc-545d-83d8-df5d85c3dd6e,soup,action_2,low,posterior,83
5f513925-d1bc-545d-83d8-df5d85c3dd6e,soup,action_2,low,prior,19
5f513925-d1bc-545d-83d8-df5d85c3dd6e,takeout,action_1,low,posterior,28
5f513925-d1bc-545d-83d8-df5d85c3dd6e,takeout,action_1,low,prior,24
5f513925-d1bc-545d-83d8-df5d85c3dd6e,wedding,action_1,low,posterior,78
5f513925-d1bc-545d-83d8-df5d85c3dd6e,wedding,action_1,low,prior,52
668ac684-d16c-5ab5-af5f-4d37caba21bd,apples,action_3,low,posterior,100
668ac684-d16c-5ab5-af5f-4d37caba21bd,apples,action_3,low,prior,35
668ac684-d16c-5ab5-af5f-4d37caba21bd,basketball,action_0,high,posterior,50
668ac684-d16c-5ab5-af5f-4d37caba21bd,basketball,action_0,high,prior,13
668ac684-d16c-5ab5-af5f-4d37caba21bd,birthday,action_1,high,posterior,16
668ac684-d16c-5ab5-af5f-4d37caba21bd,birthday,action_1,high,prior,4
668ac684-d16c-5ab5-af5f-4d37caba21bd,brunch,action_3,high,posterior,57
668ac684-d16c-5ab5-af5f-4d37caba21bd,brunch,action_3,high,prior,17
668ac684-d16c-5ab5-af5f-4d37caba21bd,cooking,action_2,low,posterior,0
668ac684-d16c-5ab5-af5f-4d37caba21bd,cooking,action_2,low,prior,50
668ac684-d16c-5ab5-af5f-4d37caba21bd,dip,action_3,low,posterior,30
668ac684-d16c-5ab5-af5f-4d37caba21bd,dip,action_3,low,prior,4
668ac684-d16c-5ab5-af5f-4d37caba21bd,drinks,action_0,low,posterior,13
668ac684-d16c-5ab5-af5f-4d37caba21bd,drinks,action_0,low,prior,14
668ac684-d16c-5ab5-af5f-4d37caba21bd,driving,action_0,high,posterior,0
668ac684-d16c-5ab5-af5f-4d37caba21bd,driving,action_0,high,prior,6
668ac684-d16c-5ab5-af5f-4d37caba21bd,fair,action_0,low,posterior,0
668ac684-d16c-5ab5-af5f-4d37caba21bd,fair,action_0,low,prior,50
668ac684-d16c-5ab5-af5f-4d37caba21bd,gala,action_3,high,posterior,93
668ac684-d16c-5ab5-af5f-4d37caba21bd,gala,action_3,high,prior,58
668ac684-d16c-5ab5-af5f-4d37caba21bd,hike,action_1,low,posterior,69
668ac684-d16c-5ab5-af5f-4d37caba21bd,hike,action_1,low,prior,59
668ac684-d16c-5ab5-af5f-4d37caba21bd,oysters,action_1,high,posterior,0
668ac684-d16c-5ab5-af5f-4d37caba21bd,oysters,action_1,high,prior,50
668ac684-d16c-5ab5-af5f-4d37caba21bd,social,action_2,high,posterior,100
668ac684-d16c-5ab5-af5f-4d37caba21bd,social,action_2,high,prior,50
668ac684-d16c-5ab5-af5f-4d37caba21bd,soup,action_2,low,posterior,31
668ac684-d16c-5ab5-af5f-4d37caba21bd,soup,action_2,low,prior,24
668ac684-d16c-5ab5-af5f-4d37caba21bd,takeout,action_2,high,posterior,80
668ac684-d16c-5ab5-af5f-4d37caba21bd,takeout,action_2,high,prior,50
668ac684-d16c-5ab5-af5f-4d37caba21bd,wedding,action_1,low,posterior,0
668ac684-d16c-5ab5-af5f-4d37caba21bd,wedding,action_1,low,prior,50
7d56c55e-ca2b-5ceb-984a-703a9615f51e,apples,action_2,low,posterior,55
7d56c55e-ca2b-5ceb-984a-703a9615f51e,apples,action_2,low,prior,48
7d56c55e-ca2b-5ceb-984a-703a9615f51e,basketball,action_3,high,posterior,69
7d56c55e-ca2b-5ceb-984a-703a9615f51e,basketball,action_3,high,prior,57
7d56c55e-ca2b-5ceb-984a-703a9615f51e,birthday,action_3,high,posterior,65
7d56c55e-ca2b-5ceb-984a-703a9615f51e,birthday,action_3,high,prior,56
7d56c55e-ca2b-5ceb-984a-703a9615f51e,brunch,action_1,low,posterior,59
7d56c55e-ca2b-5ceb-984a-703a9615f51e,brunch,action_1,low,prior,58
7d56c55e-ca2b-5ceb-984a-703a9615f51e,cooking,action_0,low,posterior,77
7d56c55e-ca2b-5ceb-984a-703a9615f51e,cooking,action_0,low,prior,68
7d56c55e-ca2b-5ceb-984a-703a9615f51e,dip,action_2,high,posterior,61
7d56c55e-ca2b-5ceb-984a-703a9615f51e,dip,action_2,high,prior,56
7d56c55e-ca2b-5ceb-984a-703a9615f51e,drinks,action_2,low,posterior,41
7d56c55e-ca2b-5ceb-984a-703a9615f51e,drinks,action_2,low,prior,43
7d56c55e-ca2b-5ceb-984a-703a9615f51e,driving,action_3,low,posterior,74
7d56c55e-ca2b-5ceb-984a-703a9615f51e,driving,action_3,low,prior,63
7d56c55e-ca2b-5ceb-984a-703a9615f51e,fair,action_3,low,posterior,52
7d56c55e-ca2b-5ceb-984a-703a9615f51e,fair,action_3,low,prior,53
7d56c55e-ca2b-5ceb-984a-703a9615f51e,gala,action_1,low,posterior,44
7d56c55e-ca2b-5ceb-984a-703a9615f51e,gala,action_1,low,prior,46
7d56c55e-ca2b-5ceb-984a-703a9615f51e,hike,action_0,high,posterior,69
7d56c55e-ca2b-5ceb-984a-703a9615f51e,hike,action_0,high,prior,66
7d56c55e-ca2b-5ceb-984a-703a9615f51e,oysters,action_0,low,posterior,51
7d56c55e-ca2b-5ceb-984a-703a9615f51e,oysters,action_0,low,prior,53
7d56c55e-ca2b-5ceb-984a-703a9615f51e,social,action_0,high,posterior,54
7d56c55e-ca2b-5ceb-984a-703a9615f51e,social,action_0,high,prior,55
7d56c55e-ca2b-5ceb-984a-703a9615f51e,soup,action_2,high,posterior,70
7d56c55e-ca2b-5ceb-984a-703a9615f51e,soup,action_2,high,prior,65
7d56c55e-ca2b-5ceb-984a-703a9615f51e,takeout,action_1,high,posterior,65
7d56c55e-ca2b-5ceb-984a-703a9615f51e,takeout,action_1,high,prior,65
7d56c55e-ca2b-5ceb-984a-703a9615f51e,wedding,action_1,high,posterior,70
7d56c55e-ca2b-5ceb-984a-703a9615f51e,wedding,action_1,high,prior,64
80f298a1-3598-54ed-a608-4a63c7707e89,apples,action_3,high,posterior,91
80f298a1-3598-54ed-a608-4a63c7707e89,apples,action_3,high,prior,69
80f298a1-3598-54ed-a608-4a63c7707e89,basketball,action_0,high,posterior,35
80f298a1-3598-54ed-a608-4a63c7707e89,basketball,action_0,high,prior,59
80f298a1-3598-54ed-a608-4a63c7707e89,birthday,action_1,low,posterior,70
80f298a1-3598-54ed-a608-4a63c7707e89,birthday,action_1,low,prior,63
80f298a1-3598-54ed-a608-4a63c7707e89,brunch,action_2,low,posterior,75
80f298a1-3598-54ed-a608-4a63c7707e89,brunch,action_2,low,prior,74
80f298a1-3598-54ed-a608-4a63c7707e89,cooking,action_1,low,posterior,76
80f298a1-3598-54ed-a608-4a63c7707e89,cooking,action_1,low,prior,77
80f298a1-3598-54ed-a608-4a63c7707e89,dip,action_0,low,posterior,77
80f298a1-3598-54ed-a608-4a63c7707e89,dip,action_0,low,prior,77
80f298a1-3598-54ed-a608-4a63c7707e89,drinks,action_3,low,posterior,89
80f298a1-3598-54ed-a608-4a63c7707e89,drinks,action_3,low,prior,50
80f298a1-3598-54ed-a608-4a63c7707e89,driving,action_0,low,posterior,32
80f298a1-3598-54ed-a608-4a63c7707e89,driving,action_0,low,prior,50
80f298a1-3598-54ed-a608-4a63c7707e89,fair,action_0,high,posterior,39
80f298a1-3598-54ed-a608-4a63c7707e89,fair,action_0,high,prior,73
80f298a1-3598-54ed-a608-4a63c7707e89,gala,action_2,high,posterior,65
80f298a1-3598-54ed-a608-4a63c7707e89,gala,action_2,high,prior,56
80f298a1-3598-54ed-a608-4a63c7707e89,hike,action_2,low,posterior,88
80f298a1-3598-54ed-a608-4a63c7707e89,hike,action_2,low,prior,67
80f298a1-3598-54ed-a608-4a63c7707e89,oysters,action_1,high,posterior,42
80f298a1-3598-54ed-a608-4a63c7707e89,oysters,action_1,high,prior,58
80f298a1-3598-54ed-a608-4a63c7707e89,social,action_1,high,posterior,82
80f298a1-3598-54ed-a608-4a63c7707e89,social,action_1,high,prior,55
80f298a1-3598-54ed-a608-4a63c7707e89,soup,action_3,high,posterior,95
80f298a1-3598-54ed-a608-4a63c7707e89,soup,action_3,high,prior,55
80f298a1-3598-54ed-a608-4a63c7707e89,takeout,action_3,low,posterior,95
80f298a1-3598-54ed-a608-4a63c7707e89,takeout,action_3,low,prior,42
80f298a1-3598-54ed-a608-4a63c7707e89,wedding,action_2,high,posterior,86
80f298a1-3598-54ed-a608-4a63c7707e89,wedding,action_2,high,prior,57
90e641ed-e274-59e0-9cac-19129dd39176,apples,action_0,low,posterior,65
90e641ed-e274-59e0-9cac-19129dd39176,apples,action_0,low,prior,65
90e641ed-e274-59e0-9cac-19129dd39176,basketball,action_1,high,posterior,43
90e641ed-e274-59e0-9cac-19129dd39176,basketball,action_1,high,prior,58
90e641ed-e274-59e0-9cac-19129dd39176,birthday,action_1,high,posterior,66
90e641ed-e274-59e0-9cac-19129dd39176,birthday,action_1,high,prior,51
90e641ed-e274-59e0-9cac-19129dd39176,brunch,action_3,low,posterior,74
90e641ed-e274-59e0-9cac-19129dd39176,brunch,action_3,low,prior,67
90e641ed-e274-59e0-9cac-19129dd39176,cooking,action_2,low,posterior,75
90e641ed-e274-59e0-9cac-19129dd39176,cooking,action_2,low,prior,79
90e641ed-e274-59e0-9cac-19129dd39176,dip,action_0,high,posterior,66
90e641ed-e274-59e0-9cac-19129dd39176,dip,action_0,high,prior,80
90e641ed-e274-59e0-9cac-19129dd39176,drinks,action_0,low,posterior,34
90e641ed-e274-59e0-9cac-19129dd39176,drinks,action_0,low,prior,44
90e641ed-e274-59e0-9cac-19129dd39176,driving,action_1,low,posterior,50
90e641ed-e274-59e0-9cac-19129dd39176,driving,action_1,low,prior,56
90e641ed-e274-59e0-9cac-19129dd39176,fair,action_1,low,posterior,56
90e641ed-e274-59e0-9cac-19129dd39176,fair,action_1,low,prior,66
90e641ed-e274-59e0-9cac-19129dd39176,gala,action_3,low,posterior,94
90e641ed-e274-59e0-9cac-19129dd39176,gala,action_3,low,prior,31
90e641ed-e274-59e0-9cac-19129dd39176,hike,action_2,high,posterior,86
90e641ed-e274-59e0-9cac-19129dd39176,hike,action_2,high,prior,66
90e641ed-e274-59e0-9cac-19129dd39176,oysters,action_2,low,posterior,90
90e641ed-e274-59e0-9cac-19129dd39176,oysters,action_2,low,prior,49
90e641ed-e274-59e0-9cac-19129dd39176,social,action_2,high,posterior,93
90e641ed-e274-59e0-9cac-19129dd39176,social,action_2,high,prior,43
90e641ed-e274-59e0-9cac-19129dd39176,soup,action_0,high,posterior,40
90e641ed-e274-59e0-9cac-19129dd39176,soup,action_0,high,prior,55
90e641ed-e274-59e0-9cac-19129dd39176,takeout,action_3,high,posterior,95
90e641ed-e274-59e0-9cac-19129dd39176,takeout,action_3,high,prior,35
90e641ed-e274-59e0-9cac-19129dd39176,wedding,action_3,high,posterior,80
90e641ed-e274-59e0-9cac-19129dd39176,wedding,action_3,high,prior,45
accd9639-b385-53e2-b96a-226307bc9d21,apples,action_0,low,posterior,60
accd9639-b385-53e2-b96a-226307bc9d21,apples,action_0,low,prior,63
accd9639-b385-53e2-b96a-226307bc9d21,basketball,action_1,low,posterior,53
accd9639-b385-53e2-b96a-226307bc9d21,basketball,action_1,low,prior,56
accd9639-b385-53e2-b96a-226307bc9d21,birthday,action_1,high,posterior,53
accd9639-b385-53e2-b96a-226307bc9d21,birthday,action_1,high,prior,49
accd9639-b385-53e2-b96a-226307bc9d21,brunch,action_2,high,posterior,60
accd9639-b385-53e2-b96a-226307bc9d21,brunch,action_2,high,prior,61
accd9639-b385-53e2-b96a-226307bc9d21,cooking,action_1,high,posterior,65
accd9639-b385-53e2-b96a-226307bc9d21,cooking,action_1,high,prior,65
accd9639-b385-53e2-b96a-226307bc9d21,dip,action_0,high,posterior,66
accd9639-b385-53e2-b96a-226307bc9d21,dip,action_0,high,prior,64
accd9639-b385-53e2-b96a-226307bc9d21,drinks,action_3,high,posterior,77
accd9639-b385-53e2-b96a-226307bc9d21,drinks,action_3,high,prior,56
accd9639-b385-53e2-b96a-226307bc9d21,driving,action_0,high,posterior,58
accd9639-b385-53e2-b96a-226307bc9d21,driving,action_0,high,prior,61
accd9639-b385-53e2-b96a-226307bc9d21,fair,action_1,low,posterior,59
accd9639-b385-53e2-b96a-226307bc9d21,fair,action_1,low,prior,65
accd9639-b385-53e2-b96a-226307bc9d21,gala,action_3,low,posterior,82
accd9639-b385-53e2-b96a-226307bc9d21,gala,action_3,low,prior,39
accd9639-b385-53e2-b96a-226307bc9d21,hike,action_2,high,posterior,78
accd9639-b385-53e2-b96a-226307bc9d21,hike,action_2,high,prior,63
accd9639-b385-53e2-b96a-226307bc9d21,oysters,action_2,low,posterior,79
accd9639-b385-53e2-b96a-226307bc9d21,oysters,action_2,low,prior,50
accd9639-b385-53e2-b96a-226307bc9d21,social,action_2,low,posterior,75
accd9639-b385-53e2-b96a-226307bc9d21,social,action_2,low,prior,42
accd9639-b385-53e2-b96a-226307bc9d21,soup,action_0,low,posterior,37
accd9639-b385-53e2-b96a-226307bc9d21,soup,action_0,low,prior,50
accd9639-b385-53e2-b96a-226307bc9d21,takeout,action_3,high,posterior,88
accd9639-b385-53e2-b96a-226307bc9d21,takeout,action_3,high,prior,38
accd9639-b385-53e2-b96a-226307bc9d21,wedding,action_3,low,posterior,76
accd9639-b385-53e2-b96a-226307bc9d21,wedding,action_3,low,prior,44
b9221213-6b8f-557b-a16e-397e12763f55,apples,action_3,low,posterior,99
b9221213-6b8f-557b-a16e-397e12763f55,apples,action_3,low,prior,90
b9221213-6b8f-557b-a16e-397e12763f55,basketball,action_0,high,posterior,24
b9221213-6b8f-557b-a16e-397e12763f55,basketball,action_0,high,prior,50
b9221213-6b8f-557b-a16e-397e12763f55,birthday,action_0,high,posterior,8
b9221213-6b8f-557b-a16e-397e12763f55,birthday,action_0,high,prior,50
b9221213-6b8f-557b-a16e-397e12763f55,brunch,action_2,low,posterior,46
b9221213-6b8f-557b-a16e-397e12763f55,brunch,action_2,low,prior,50
b9221213-6b8f-557b-a16e-397e12763f55,cooking,action_1,low,posterior,79
b9221213-6b8f-557b-a16e-397e12763f55,cooking,action_1,low,prior,86
b9221213-6b8f-557b-a16e-397e12763f55,dip,action_3,high,posterior,50
b9221213-6b8f-557b-a16e-397e12763f55,dip,action_3,high,prior,50
b9221213-6b8f-557b-a16e-397e12763f55,drinks,action_3,low,posterior,50
b9221213-6b8f-557b-a16e-397e12763f55,drinks,action_3,low,prior,23
b9221213-6b8f-557b-a16e-397e12763f55,driving,action_0,low,posterior,52
b9221213-6b8f-557b-a16e-397e12763f55,driving,action_0,low,prior,61
b9221213-6b8f-557b-a16e-397e12763f55,fair,action_0,low,posterior,50
b9221213-6b8f-557b-a16e-397e12763f55,fair,action_0,low,prior,71
b9221213-6b8f-557b-a16e-397e12763f55,gala,action_2,low,posterior,53
b9221213-6b8f-557b-a16e-397e12763f55,gala,action_2,low,prior,50
b9221213-6b8f-557b-a16e-397e12763f55,hike,action_1,high,posterior,70
b9221213-6b8f-557b-a16e-397e12763f55,hike,action_1,high,prior,69
b9221213-6b8f-557b-a16e-397e12763f55,oysters,action_1,low,posterior,54
b9221213-6b8f-557b-a16e-397e12763f55,oysters,action_1,low,prior,58
b9221213-6b8f-557b-a16e-397e12763f55,social,action_1,high,posterior,70
b9221213-6b8f-557b-a16e-397e12763f55,social,action_1,high,prior,52
b9221213-6b8f-557b-a16e-397e12763f55,soup,action_3,high,posterior,78
b9221213-6b8f-557b-a16e-397e12763f55,soup,action_3,high,prior,51
b9221213-6b8f-557b-a16e-397e12763f55,takeout,action_2,high,posterior,58
b9221213-6b8f-557b-a16e-397e12763f55,takeout,action_2,high,prior,50
b9221213-6b8f-557b-a16e-397e12763f55,wedding,action_2,high,posterior,56
b9221213-6b8f-557b-a16e-397e12763f55,wedding,action_2,high,prior,53
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,apples,action_0,high,posterior,32
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,apples,action_0,high,prior,55
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,basketball,action_1,high,posterior,55
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,basketball,action_1,high,prior,50
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,birthday,action_2,low,posterior,73
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,birthday,action_2,low,prior,40
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,brunch,action_3,low,posterior,88
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,brunch,action_3,low,prior,66
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,cooking,action_2,low,posterior,61
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,cooking,action_2,low,prior,76
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,dip,action_1,low,posterior,56
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,dip,action_1,low,prior,66
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,drinks,action_0,low,posterior,21
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,drinks,action_0,low,prior,44
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,driving,action_1,low,posterior,50
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,driving,action_1,low,prior,68
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,fair,action_1,high,posterior,65
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,fair,action_1,high,prior,55
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,gala,action_3,high,posterior,86
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,gala,action_3,high,prior,32
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,hike,action_3,low,posterior,90
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,hike,action_3,low,prior,62
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,oysters,action_2,high,posterior,81
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,oysters,action_2,high,prior,43
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,social,action_2,high,posterior,93
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,social,action_2,high,prior,38
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,soup,action_0,high,posterior,35
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,soup,action_0,high,prior,55
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,takeout,action_0,low,posterior,18
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,takeout,action_0,low,prior,32
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,wedding,action_3,high,posterior,87
c6268d12-9cd7-5bd0-92e1-40ffcbf05b1f,wedding,action_3,high,prior,41
d022f0bd-d80e-5aad-8f45-0d6244547136,apples,action_0,low,posterior,44
d022f0bd-d80e-5aad-8f45-0d6244547136,apples,action_0,low,prior,42
d022f0bd-d80e-5aad-8f45-0d6244547136,basketball,action_3,low,posterior,53
d022f0bd-d80e-5aad-8f45-0d6244547136,basketball,action_3,low,prior,40
d022f0bd-d80e-5aad-8f45-0d6244547136,birthday,action_3,low,posterior,65
d022f0bd-d80e-5aad-8f45-0d6244547136,birthday,action_3,low,prior,23
d022f0bd-d80e-5aad-8f45-0d6244547136,brunch,action_3,high,posterior,52
d022f0bd-d80e-5aad-8f45-0d6244547136,brunch,action_3,high,prior,49
d022f0bd-d80e-5aad-8f45-0d6244547136,cooking,action_0,low,posterior,52
d022f0bd-d80e-5aad-8f45-0d6244547136,cooking,action_0,low,prior,63
d022f0bd-d80e-5aad-8f45-0d6244547136,dip,action_0,high,posterior,37
d022f0bd-d80e-5aad-8f45-0d6244547136,dip,action_0,high,prior,49
d022f0bd-d80e-5aad-8f45-0d6244547136,drinks,action_0,high,posterior,44
d022f0bd-d80e-5aad-8f45-0d6244547136,drinks,action_0,high,prior,48
d022f0bd-d80e-5aad-8f45-0d6244547136,driving,action_1,low,posterior,43
d022f0bd-d80e-5aad-8f45-0d6244547136,driving,action_1,low,prior,47
d022f0bd-d80e-5aad-8f45-0d6244547136,fair,action_1,low,posterior,53
d022f0bd-d80e-5aad-8f45-0d6244547136,fair,action_1,low,prior,48
d022f0bd-d80e-5aad-8f45-0d6244547136,gala,action_1,high,posterior,66
d022f0bd-d80e-5aad-8f45-0d6244547136,gala,action_1,high,prior,55
d022f0bd-d80e-5aad-8f45-0d6244547136,hike,action_1,high,posterior,53
d022f0bd-d80e-5aad-8f45-0d6244547136,hike,action_1,high,prior,43
d022f0bd-d80e-5aad-8f45-0d6244547136,oysters,action_2,low,posterior,16
d022f0bd-d80e-5aad-8f45-0d6244547136,oysters,action_2,low,prior,30
d022f0bd-d80e-5aad-8f45-0d6244547136,social,action_2,low,posterior,53
d022f0bd-d80e-5aad-8f45-0d6244547136,social,action_2,low,prior,43
d022f0bd-d80e-5aad-8f45-0d6244547136,soup,action_2,high,posterior,55
d022f0bd-d80e-5aad-8f45-0d6244547136,soup,action_2,high,prior,56
d022f0bd-d80e-5aad-8f45-0d6244547136,takeout,action_3,high,posterior,42
d022f0bd-d80e-5aad-8f45-0d6244547136,takeout,action_3,high,prior,25
d022f0bd-d80e-5aad-8f45-0d6244547136,wedding,action_2,high,posterior,49
d022f0bd-d80e-5aad-8f45-0d6244547136,wedding,action_2,high,prior,47
d22fef6b-3d02-583a-88d8-02bd48a10e92,apples,action_1,high,posterior,73
d22fef6b-3d02-583a-88d8-02bd48a10e92,apples,action_1,high,prior,58
d22fef6b-3d02-583a-88d8-02bd48a10e92,basketball,action_0,high,posterior,55
d22fef6b-3d02-583a-88d8-02bd48a10e92,basketball,action_0,high,prior,73
d22fef6b-3d02-583a-88d8-02bd48a10e92,birthday,action_0,high,posterior,23
d22fef6b-3d02-583a-88d8-02bd48a10e92,birthday,action_0,high,prior,50
d22fef6b-3d02-583a-88d8-02bd48a10e92,brunch,action_1,low,posterior,69
d22fef6b-3d02-583a-88d8-02bd48a10e92,brunch,action_1,low,prior,62
d22fef6b-3d02-583a-88d8-02bd48a10e92,cooking,action_1,high,posterior,68
d22fef6b-3d02-583a-88d8-02bd48a10e92,cooking,action_1,high,prior,79
d22fef6b-3d02-583a-88d8-02bd48a10e92,dip,action_2,low,posterior,55
d22fef6b-3d02-583a-88d8-02bd48a10e92,dip,action_2,low,prior,50
d22fef6b-3d02-583a-88d8-02bd48a10e92,drinks,action_2,low,posterior,40
d22fef6b-3d02-583a-88d8-02bd48a10e92,drinks,action_2,low,prior,31
d22fef6b-3d02-583a-88d8-02bd48a10e92,driving,action_2,high,posterior,65
d22fef6b-3d02-583a-88d8-02bd48a10e92,driving,action_2,high,prior,59
d22fef6b-3d02-583a-88d8-02bd48a10e92,fair,action_2,high,posterior,74
d22fef6b-3d02-583a-88d8-02bd48a10e92,fair,action_2,high,prior,65
d22fef6b-3d02-583a-88d8-02bd48a10e92,gala,action_3,low,posterior,66
d22fef6b-3d02-583a-88d8-02bd48a10e92,gala,action_3,low,prior,50
