subject_id,scenario_label,closeness_condition,action_0,action_1,action_2,action_3
12c03e70-66bc-5bde-8cc5-7c26efc67f18,gala,not_close,6,0,0,0
fe4ed079-c4ff-5f27-aa1f-469046557c90,wedding,close,0,4,3,5
fe4ed079-c4ff-5f27-aa1f-469046557c90,birthday,not_close,4,6,6,2
fe4ed079-c4ff-5f27-aa1f-469046557c90,brunch,somewhat_close,4,2,4,5
fe4ed079-c4ff-5f27-aa1f-469046557c90,soup,extremely_close,6,1,1,0
fe4ed079-c4ff-5f27-aa1f-469046557c90,basketball,not_close,6,0,0,0
fe4ed079-c4ff-5f27-aa1f-469046557c90,fair,not_close,3,6,1,1
fe4ed079-c4ff-5f27-aa1f-469046557c90,gala,close,1,6,3,6
fe4ed079-c4ff-5f27-aa1f-469046557c90,social,somewhat_close,1,4,0,2
fe4ed079-c4ff-5f27-aa1f-469046557c90,crabs,extremely_close,0,5,4,3
fe4ed079-c4ff-5f27-aa1f-469046557c90,hike,somewhat_close,2,4,1,1
fe4ed079-c4ff-5f27-aa1f-469046557c90,cooking,not_close,0,6,5,1
fe4ed079-c4ff-5f27-aa1f-469046557c90,oysters,somewhat_close,1,5,1,4
fe4ed079-c4ff-5f27-aa1f-469046557c90,conference,close,0,6,1,3
fe4ed079-c4ff-5f27-aa1f-469046557c90,dip,extremely_close,3,5,4,5
fe4ed079-c4ff-5f27-aa1f-469046557c90,driving,extremely_close,0,6,5,4
fe4ed079-c4ff-5f27-aa1f-469046557c90,drinks,close,0,5,5,6
4f5c5c64-a627-59e4-9600-d84c42d93f70,dip,close,5,5,2,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,gala,extremely_close,1,5,5,2
4f5c5c64-a627-59e4-9600-d84c42d93f70,conference,close,2,4,2,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,drinks,extremely_close,1,4,3,3
4f5c5c64-a627-59e4-9600-d84c42d93f70,basketball,not_close,1,4,0,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,brunch,extremely_close,3,0,4,5
4f5c5c64-a627-59e4-9600-d84c42d93f70,social,close,1,2,3,1
4f5c5c64-a627-59e4-9600-d84c42d93f70,driving,not_close,4,5,2,1
4f5c5c64-a627-59e4-9600-d84c42d93f70,oysters,somewhat_close,5,1,0,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,wedding,not_close,5,1,1,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,birthday,somewhat_close,1,5,1,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,fair,not_close,4,4,1,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,soup,somewhat_close,5,1,1,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,hike,somewhat_close,5,1,1,0
4f5c5c64-a627-59e4-9600-d84c42d93f70,cooking,close,0,6,2,4
4f5c5c64-a627-59e4-9600-d84c42d93f70,crabs,extremely_close,2,5,0,2
8026e9b7-c504-50fc-aa1d-89e98edd10e0,cooking,somewhat_close,0,6,1,1
8026e9b7-c504-50fc-aa1d-89e98edd10e0,gala,extremely_close,3,6,6,4
8026e9b7-c504-50fc-aa1d-89e98edd10e0,soup,not_close,6,0,0,0
8026e9b7-c504-50fc-aa1d-89e98edd10e0,social,extremely_close,3,5,6,3
8026e9b7-c504-50fc-aa1d-89e98edd10e0,basketball,not_close,6,3,0,0
8026e9b7-c504-50fc-aa1d-89e98edd10e0,oysters,extremely_close,3,6,3,3
8026e9b7-c504-50fc-aa1d-89e98edd10e0,wedding,not_close,6,0,0,0
8026e9b7-c504-50fc-aa1d-89e98edd10e0,drinks,close,3,5,5,2
8026e9b7-c504-50fc-aa1d-89e98edd10e0,fair,close,5,6,4,3
8026e9b7-c504-50fc-aa1d-89e98edd10e0,conference,somewhat_close,5,6,3,1
8026e9b7-c504-50fc-aa1d-89e98edd10e0,crabs,somewhat_close,5,4,4,1
8026e9b7-c504-50fc-aa1d-89e98edd10e0,birthday,not_close,6,3,1,0
8026e9b7-c504-50fc-aa1d-89e98edd10e0,hike,extremely_close,5,6,5,5
8026e9b7-c504-50fc-aa1d-89e98edd10e0,dip,close,5,4,4,3
8026e9b7-c504-50fc-aa1d-89e98edd10e0,driving,close,5,5,3,3
8026e9b7-c504-50fc-aa1d-89e98edd10e0,brunch,somewhat_close,3,5,5,3
010a872c-b52a-5fa0-b767-0830e51a102c,dip,not_close,4,4,4,4
010a872c-b52a-5fa0-b767-0830e51a102c,soup,close,4,2,2,1
010a872c-b52a-5fa0-b767-0830e51a102c,brunch,extremely_close,4,4,3,3
010a872c-b52a-5fa0-b767-0830e51a102c,basketball,close,4,4,3,3
010a872c-b52a-5fa0-b767-0830e51a102c,drinks,not_close,4,4,4,3
010a872c-b52a-5fa0-b767-0830e51a102c,birthday,close,4,4,4,4
010a872c-b52a-5fa0-b767-0830e51a102c,wedding,close,4,4,4,3
010a872c-b52a-5fa0-b767-0830e51a102c,social,somewhat_close,4,3,3,2
010a872c-b52a-5fa0-b767-0830e51a102c,oysters,somewhat_close,4,4,3,3
010a872c-b52a-5fa0-b767-0830e51a102c,cooking,extremely_close,3,4,4,4
010a872c-b52a-5fa0-b767-0830e51a102c,conference,extremely_close,3,3,4,1
010a872c-b52a-5fa0-b767-0830e51a102c,gala,somewhat_close,4,3,3,2
010a872c-b52a-5fa0-b767-0830e51a102c,driving,not_close,4,4,3,1
010a872c-b52a-5fa0-b767-0830e51a102c,fair,not_close,4,4,2,1
010a872c-b52a-5fa0-b767-0830e51a102c,crabs,extremely_close,4,4,3,3
010a872c-b52a-5fa0-b767-0830e51a102c,hike,somewhat_close,4,4,3,1
83e03c46-b0e1-520d-8799-694b6404dd82,hike,extremely_close,4,5,5,1
83e03c46-b0e1-520d-8799-694b6404dd82,brunch,extremely_close,0,0,0,0
83e03c46-b0e1-520d-8799-694b6404dd82,crabs,not_close,1,0,0,1
83e03c46-b0e1-520d-8799-694b6404dd82,social,close,4,1,1,1
83e03c46-b0e1-520d-8799-694b6404dd82,basketball,somewhat_close,1,4,1,2
83e03c46-b0e1-520d-8799-694b6404dd82,cooking,close,4,4,4,2
83e03c46-b0e1-520d-8799-694b6404dd82,conference,not_close,5,4,4,1
83e03c46-b0e1-520d-8799-694b6404dd82,driving,somewhat_close,0,5,1,4
83e03c46-b0e1-520d-8799-694b6404dd82,birthday,close,1,4,5,1
83e03c46-b0e1-520d-8799-694b6404dd82,dip,somewhat_close,4,2,1,2
83e03c46-b0e1-520d-8799-694b6404dd82,gala,extremely_close,5,4,5,1
83e03c46-b0e1-520d-8799-694b6404dd82,fair,somewhat_close,4,1,4,5
83e03c46-b0e1-520d-8799-694b6404dd82,wedding,extremely_close,4,5,5,6
83e03c46-b0e1-520d-8799-694b6404dd82,soup,not_close,5,4,1,2
83e03c46-b0e1-520d-8799-694b6404dd82,oysters,close,5,4,5,2
83e03c46-b0e1-520d-8799-694b6404dd82,drinks,not_close,1,5,4,5
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,drinks,not_close,5,1,1,1
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,oysters,close,5,0,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,soup,not_close,6,1,1,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,brunch,extremely_close,4,2,2,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,fair,somewhat_close,3,1,4,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,birthday,somewhat_close,5,1,3,1
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,cooking,close,0,6,2,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,wedding,extremely_close,6,0,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,hike,close,3,4,1,1
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,social,close,4,0,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,basketball,somewhat_close,6,0,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,driving,somewhat_close,4,1,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,crabs,not_close,3,1,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,dip,not_close,3,1,0,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,gala,extremely_close,4,4,3,0
7c66cb3e-43c7-5382-96cc-a5f635a1e48d,conference,extremely_close,3,5,0,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,driving,not_close,6,0,0,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,basketball,not_close,3,4,0,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,drinks,close,2,4,3,1
11d02432-9e52-5d1d-bab8-b1dbe240096c,dip,extremely_close,3,3,3,3
11d02432-9e52-5d1d-bab8-b1dbe240096c,gala,extremely_close,2,4,4,4
11d02432-9e52-5d1d-bab8-b1dbe240096c,conference,close,0,5,3,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,birthday,somewhat_close,2,4,3,2
11d02432-9e52-5d1d-bab8-b1dbe240096c,soup,close,5,1,0,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,fair,extremely_close,3,6,2,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,hike,not_close,6,2,2,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,wedding,somewhat_close,3,4,3,1
11d02432-9e52-5d1d-bab8-b1dbe240096c,brunch,somewhat_close,3,4,4,1
11d02432-9e52-5d1d-bab8-b1dbe240096c,cooking,somewhat_close,3,3,1,1
11d02432-9e52-5d1d-bab8-b1dbe240096c,social,not_close,3,0,0,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,oysters,close,3,3,0,0
11d02432-9e52-5d1d-bab8-b1dbe240096c,crabs,extremely_close,5,3,0,0
5013816e-c315-53f7-9654-c385e8036580,social,somewhat_close,6,0,0,0
5013816e-c315-53f7-9654-c385e8036580,dip,extremely_close,6,6,5,1
5013816e-c315-53f7-9654-c385e8036580,driving,not_close,5,4,0,0
5013816e-c315-53f7-9654-c385e8036580,conference,close,4,6,1,0
5013816e-c315-53f7-9654-c385e8036580,basketball,not_close,5,6,0,0
5013816e-c315-53f7-9654-c385e8036580,birthday,not_close,6,2,0,0
5013816e-c315-53f7-9654-c385e8036580,crabs,extremely_close,1,6,4,2
5013816e-c315-53f7-9654-c385e8036580,cooking,somewhat_close,0,6,2,1
5013816e-c315-53f7-9654-c385e8036580,hike,somewhat_close,5,6,0,0
5013816e-c315-53f7-9654-c385e8036580,gala,close,2,6,4,1
5013816e-c315-53f7-9654-c385e8036580,soup,extremely_close,6,1,1,0
5013816e-c315-53f7-9654-c385e8036580,oysters,somewhat_close,5,4,0,0
5013816e-c315-53f7-9654-c385e8036580,drinks,extremely_close,0,1,6,3
5013816e-c315-53f7-9654-c385e8036580,wedding,close,6,1,4,2
5013816e-c315-53f7-9654-c385e8036580,brunch,close,5,6,4,4
5013816e-c315-53f7-9654-c385e8036580,fair,not_close,6,1,0,0
e1136062-159d-5b33-ba96-7daca21b8a1c,driving,extremely_close,4,5,4,4
e1136062-159d-5b33-ba96-7daca21b8a1c,dip,not_close,4,2,2,0
e1136062-159d-5b33-ba96-7daca21b8a1c,soup,not_close,6,1,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,wedding,extremely_close,6,1,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,crabs,not_close,5,3,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,gala,close,5,6,6,3
e1136062-159d-5b33-ba96-7daca21b8a1c,conference,somewhat_close,5,6,3,1
e1136062-159d-5b33-ba96-7daca21b8a1c,fair,not_close,5,5,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,hike,somewhat_close,6,4,2,0
e1136062-159d-5b33-ba96-7daca21b8a1c,social,close,5,3,3,1
e1136062-159d-5b33-ba96-7daca21b8a1c,drinks,extremely_close,6,4,4,2
e1136062-159d-5b33-ba96-7daca21b8a1c,basketball,extremely_close,5,5,4,2
e1136062-159d-5b33-ba96-7daca21b8a1c,brunch,close,5,5,3,1
e1136062-159d-5b33-ba96-7daca21b8a1c,birthday,somewhat_close,6,2,0,0
e1136062-159d-5b33-ba96-7daca21b8a1c,oysters,close,4,1,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,cooking,somewhat_close,2,6,3,1
