scenario_label,observed_action,relationship_condition,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs
brunch,action_1,75,3,high,3.0,0.0,1.0,10
brunch,action_1,75,4,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_1,75,4,high,3.0,0.0,1.0,10
brunch,action_1,75,5,low,2.0,0.0,0.6666666666666666,10
brunch,action_1,75,5,high,3.0,0.0,1.0,10
brunch,action_1,75,6,low,1.1,0.3,0.3666666666666667,10
brunch,action_1,75,6,high,3.0,0.0,1.0,10
brunch,action_1,75,7,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_1,75,7,high,3.0,0.0,1.0,10
brunch,action_1,100,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_1,100,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_1,100,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_1,100,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_1,100,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_1,100,2,high,-3.0,0.0,-1.0,10
brunch,action_1,100,3,low,1.5,0.5,0.5,10
brunch,action_1,100,3,high,3.0,0.0,1.0,10
brunch,action_1,100,4,low,1.2,0.6000000000000001,0.39999999999999997,10
brunch,action_1,100,4,high,3.0,0.0,1.0,10
brunch,action_1,100,5,low,2.0,0.0,0.6666666666666666,10
brunch,action_1,100,5,high,3.0,0.0,1.0,10
brunch,action_1,100,6,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_1,100,6,high,3.0,0.0,1.0,10
brunch,action_1,100,7,low,1.9,0.3,0.6333333333333333,10
brunch,action_1,100,7,high,2.25,0.6020797289396148,0.75,10
brunch,action_2,0,0,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,0,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,0,1,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_2,0,1,high,-3.0,0.0,-1.0,10
brunch,action_2,0,2,low,0.55,0.4716990566028302,0.18333333333333335,10
brunch,action_2,0,2,high,0.8,0.6000000000000001,0.26666666666666666,10
brunch,action_2,0,3,low,1.1,0.3,0.3666666666666667,10
brunch,action_2,0,3,high,3.0,0.0,1.0,10
brunch,action_2,0,4,low,-1.2,0.6,-0.39999999999999997,10
brunch,action_2,0,4,high,2.9,0.3,0.9666666666666667,10
brunch,action_2,0,5,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,0,5,high,1.7,1.4177446878757827,0.5666666666666667,10
brunch,action_2,0,6,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_2,0,6,high,3.0,0.0,1.0,10
brunch,action_2,0,7,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,0,7,high,0.6,0.66332495807108,0.19999999999999998,10
brunch,action_2,0,8,low,1.5,0.5,0.5,10
brunch,action_2,0,8,high,2.45,0.4716990566028302,0.8166666666666668,10
brunch,action_2,50,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_2,50,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,50,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,50,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,50,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_2,50,2,high,-3.0,0.0,-1.0,10
brunch,action_2,50,3,low,1.1,0.3,0.3666666666666667,10
brunch,action_2,50,3,high,3.0,0.0,1.0,10
brunch,action_2,50,4,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,50,4,high,3.0,0.0,1.0,10
brunch,action_2,50,5,low,0.9,0.8306623862918076,0.3,10
brunch,action_2,50,5,high,3.0,0.0,1.0,10
brunch,action_2,50,6,low,1.5,0.5,0.5,10
brunch,action_2,50,6,high,3.0,0.0,1.0,10
brunch,action_2,50,7,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_2,50,7,high,3.0,0.0,1.0,10
brunch,action_2,50,8,low,-1.2,0.6,-0.39999999999999997,10
brunch,action_2,50,8,high,-1.8,0.9797958971132713,-0.6,10
brunch,action_2,75,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_2,75,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,75,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,75,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,75,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_2,75,2,high,-3.0,0.0,-1.0,10
brunch,action_2,75,3,low,0.9,0.8306623862918076,0.3,10
brunch,action_2,75,3,high,3.0,0.0,1.0,10
brunch,action_2,75,4,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_2,75,4,high,3.0,0.0,1.0,10
brunch,action_2,75,5,low,0.8,0.6000000000000001,0.26666666666666666,10
brunch,action_2,75,5,high,3.0,0.0,1.0,10
brunch,action_2,75,6,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,75,6,high,3.0,0.0,1.0,10
brunch,action_2,75,7,low,0.55,0.4716990566028302,0.18333333333333335,10
brunch,action_2,75,7,high,0.7,0.6403124237432849,0.2333333333333333,10
brunch,action_2,100,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_2,100,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,100,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,100,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_2,100,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_2,100,2,high,-3.0,0.0,-1.0,10
brunch,action_2,100,3,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_2,100,3,high,3.0,0.0,1.0,10
brunch,action_2,100,4,low,2.0,0.0,0.6666666666666666,10
brunch,action_2,100,4,high,3.0,0.0,1.0,10
brunch,action_2,100,5,low,0.9,0.5385164807134504,0.3,10
brunch,action_2,100,5,high,3.0,0.0,1.0,10
brunch,action_2,100,6,low,1.5,0.5,0.5,10
brunch,action_2,100,6,high,2.45,0.4716990566028302,0.8166666666666668,10
brunch,action_2,100,7,low,0.0,0.0,0.0,10
brunch,action_2,100,7,high,-0.1,0.30000000000000004,-0.03333333333333333,10
brunch,action_2,100,8,low,0.3,0.6403124237432849,0.09999999999999999,10
brunch,action_2,100,8,high,-0.1,0.30000000000000004,-0.03333333333333333,10
brunch,action_3,0,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_3,0,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_3,0,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_3,0,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_3,0,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_3,0,2,high,-3.0,0.0,-1.0,10
brunch,action_3,0,3,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,0,3,high,3.0,0.0,1.0,10
brunch,action_3,0,4,low,0.9,0.8306623862918076,0.3,10
brunch,action_3,0,4,high,3.0,0.0,1.0,10
brunch,action_3,0,5,low,0.55,0.4716990566028302,0.18333333333333335,10
brunch,action_3,0,5,high,-0.1,0.30000000000000004,-0.03333333333333333,10
brunch,action_3,0,6,low,0.0,0.0,0.0,10
brunch,action_3,0,6,high,0.0,0.0,0.0,10
brunch,action_3,0,7,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,0,7,high,3.0,0.0,1.0,10
brunch,action_3,0,8,low,0.1,0.30000000000000004,0.03333333333333333,10
brunch,action_3,0,8,high,0.0,0.0,0.0,10
brunch,action_3,0,9,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_3,0,9,high,-3.0,0.0,-1.0,10
brunch,action_3,50,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_3,50,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_3,50,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_3,50,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_3,50,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_3,50,2,high,-3.0,0.0,-1.0,10
brunch,action_3,50,3,low,0.9,0.8306623862918076,0.3,10
brunch,action_3,50,3,high,3.0,0.0,1.0,10
brunch,action_3,50,4,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,50,4,high,3.0,0.0,1.0,10
brunch,action_3,50,5,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,50,5,high,3.0,0.0,1.0,10
brunch,action_3,50,6,low,1.1,0.3,0.3666666666666667,10
brunch,action_3,50,6,high,3.0,0.0,1.0,10
brunch,action_3,50,7,low,1.5,0.5,0.5,10
brunch,action_3,50,7,high,2.45,0.4716990566028302,0.8166666666666668,10
brunch,action_3,75,0,low,0.9,0.8306623862918076,0.3,10
brunch,action_3,75,0,high,3.0,0.0,1.0,10
brunch,action_3,75,1,low,0.55,0.4716990566028302,0.18333333333333335,10
brunch,action_3,75,1,high,0.4,0.66332495807108,0.13333333333333333,10
brunch,action_3,75,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_3,75,2,high,-3.0,0.0,-1.0,10
brunch,action_3,75,3,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,75,3,high,3.0,0.0,1.0,10
brunch,action_3,75,4,low,-1.2,0.6,-0.39999999999999997,10
brunch,action_3,75,4,high,-1.8,0.9797958971132713,-0.6,10
brunch,action_3,75,5,low,1.5,0.5,0.5,10
brunch,action_3,75,5,high,3.0,0.0,1.0,10
brunch,action_3,75,6,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,75,6,high,3.0,0.0,1.0,10
brunch,action_3,75,7,low,2.0,0.0,0.6666666666666666,10
brunch,action_3,75,7,high,3.0,0.0,1.0,10
brunch,action_3,100,0,low,-2.0,0.0,-0.6666666666666666,10
brunch,action_3,100,0,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_3,100,1,low,2.0,0.0,0.6666666666666666,10
brunch,action_3,100,1,high,0.5,2.8722813232690143,0.16666666666666666,10
brunch,action_3,100,2,low,0.6,0.8000000000000002,0.19999999999999998,10
brunch,action_3,100,2,high,-3.0,0.0,-1.0,10
brunch,action_3,100,3,low,0.9,0.8306623862918076,0.3,10
brunch,action_3,100,3,high,3.0,0.0,1.0,10
brunch,action_3,100,4,low,1.3,0.45825756949558394,0.43333333333333335,10
brunch,action_3,100,4,high,3.0,0.0,1.0,10
brunch,action_3,100,5,low,1.5,0.5,0.5,10
brunch,action_3,100,5,high,3.0,0.0,1.0,10
brunch,action_3,100,6,low,0.6,0.9165151389911679,0.19999999999999998,10
brunch,action_3,100,6,high,3.0,0.0,1.0,10
brunch,action_3,100,7,low,0.6,0.9165151389911679,0.19999999999999998,10
brunch,action_3,100,7,high,3.0,0.0,1.0,10
cooking,action_0,0,0,low,-1.0,0.0,-0.3333333333333333,10
cooking,action_0,0,0,high,2.5,0.0,0.8333333333333334,9
cooking,action_0,0,1,low,0.0,0.0,0.0,10
cooking,action_0,0,1,high,-2.0,0.0,-0.6666666666666666,9
cooking,action_0,0,2,low,-3.0,0.0,-1.0,10
cooking,action_0,0,2,high,-2.2777777777777777,0.41573970964154905,-0.7592592592592592,9
cooking,action_0,0,3,low,2.2,0.39999999999999997,0.7333333333333334,10
cooking,action_0,0,3,high,-3.0,0.0,-1.0,9
cooking,action_0,0,4,low,-1.8,0.4,-0.6,10
cooking,action_0,0,4,high,3.0,0.0,1.0,9
cooking,action_0,0,5,low,0.0,0.0,0.0,10
cooking,action_0,0,5,high,-1.8888888888888888,0.3142696805273545,-0.6296296296296297,9
cooking,action_0,0,6,low,0.2,0.4000000000000001,0.06666666666666667,10
cooking,action_0,0,6,high,-1.0555555555555556,0.15713484026367724,-0.35185185185185186,9
cooking,action_0,0,7,low,0.0,0.0,0.0,10
cooking,action_0,0,7,high,0.8888888888888888,0.3142696805273545,0.2962962962962963,9
cooking,action_0,0,8,low,-1.8,0.4,-0.6,10
cooking,action_0,0,8,high,1.8888888888888888,0.3142696805273545,0.6296296296296297,9
cooking,action_0,0,9,low,1.2,0.4,0.39999999999999997,10
cooking,action_0,0,9,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_0,50,0,low,-1.8,0.4,-0.6,10
cooking,action_0,50,0,high,3.0,0.0,1.0,9
cooking,action_0,50,1,low,0.2,0.6000000000000001,0.06666666666666667,10
cooking,action_0,50,1,high,2.0,0.0,0.6666666666666666,9
cooking,action_0,50,2,low,0.0,0.0,0.0,10
cooking,action_0,50,2,high,-1.4444444444444444,0.4969039949999533,-0.48148148148148145,9
cooking,action_0,50,3,low,0.0,0.0,0.0,10
cooking,action_0,50,3,high,1.8333333333333333,0.6666666666666666,0.611111111111111,9
cooking,action_0,50,4,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_0,50,4,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_0,50,5,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_0,50,5,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_0,50,6,low,-1.8,0.4,-0.6,10
cooking,action_0,50,6,high,2.9444444444444446,0.15713484026367724,0.9814814814814815,9
cooking,action_0,50,7,low,0.0,0.0,0.0,10
cooking,action_0,50,7,high,-2.2777777777777777,0.41573970964154905,-0.7592592592592592,9
cooking,action_0,50,8,low,3.0,0.0,1.0,10
cooking,action_0,50,8,high,-3.0,0.0,-1.0,9
cooking,action_0,50,9,low,-0.1,0.30000000000000004,-0.03333333333333333,10
cooking,action_0,50,9,high,2.0,0.0,0.6666666666666666,9
cooking,action_0,75,0,low,-1.0,0.0,-0.3333333333333333,10
cooking,action_0,75,0,high,2.5,0.0,0.8333333333333334,9
cooking,action_0,75,1,low,0.0,0.0,0.0,10
cooking,action_0,75,1,high,-1.8888888888888888,0.3142696805273545,-0.6296296296296297,9
cooking,action_0,75,2,low,0.0,0.0,0.0,10
cooking,action_0,75,2,high,-1.0555555555555556,0.15713484026367724,-0.35185185185185186,9
cooking,action_0,75,3,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_0,75,3,high,1.8888888888888888,0.3142696805273545,0.6296296296296297,9
cooking,action_0,75,4,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_0,75,4,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_0,75,5,low,0.1,0.30000000000000004,0.03333333333333333,10
cooking,action_0,75,5,high,0.9444444444444444,0.36851386559504445,0.3148148148148148,9
cooking,action_0,75,6,low,-1.8,0.4,-0.6,10
cooking,action_0,75,6,high,3.0,0.0,1.0,9
cooking,action_0,75,7,low,3.0,0.0,1.0,10
cooking,action_0,75,7,high,-3.0,0.0,-1.0,9
cooking,action_0,75,8,low,-3.0,0.0,-1.0,10
cooking,action_0,75,8,high,-2.0555555555555554,0.15713484026367724,-0.6851851851851851,9
cooking,action_0,75,9,low,-1.8,0.4,-0.6,10
cooking,action_0,75,9,high,2.9444444444444446,0.15713484026367724,0.9814814814814815,9
cooking,action_0,100,0,low,-1.8,0.4,-0.6,10
cooking,action_0,100,0,high,3.0,0.0,1.0,9
cooking,action_0,100,1,low,0.0,0.0,0.0,10
cooking,action_0,100,1,high,-1.8888888888888888,0.3142696805273545,-0.6296296296296297,9
cooking,action_0,100,2,low,-0.1,0.30000000000000004,-0.03333333333333333,10
cooking,action_0,100,2,high,-1.3333333333333333,0.4714045207910317,-0.4444444444444444,9
cooking,action_0,100,3,low,2.7,0.6403124237432849,0.9,10
cooking,action_0,100,3,high,-3.0,0.0,-1.0,9
cooking,action_0,100,4,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_0,100,4,high,1.8888888888888888,0.3142696805273545,0.6296296296296297,9
cooking,action_0,100,5,low,0.4,0.4898979485566356,0.13333333333333333,10
cooking,action_0,100,5,high,1.8888888888888888,0.3142696805273545,0.6296296296296297,9
cooking,action_0,100,6,low,0.3,0.45825756949558394,0.09999999999999999,10
cooking,action_0,100,6,high,2.0,0.0,0.6666666666666666,9
cooking,action_0,100,7,low,0.0,0.0,0.0,10
cooking,action_0,100,7,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_0,100,8,low,-0.1,0.30000000000000004,-0.03333333333333333,10
cooking,action_0,100,8,high,0.9444444444444444,0.36851386559504445,0.3148148148148148,9
cooking,action_0,100,9,low,0.0,0.0,0.0,10
cooking,action_0,100,9,high,0.2222222222222222,0.628539361054709,0.07407407407407407,9
cooking,action_1,0,0,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_1,0,0,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_1,0,1,low,-1.5,0.806225774829855,-0.5,10
cooking,action_1,0,1,high,2.5,0.23570226039551584,0.8333333333333334,9
cooking,action_1,0,2,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_1,0,2,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_1,0,3,low,-1.8,0.4,-0.6,10
cooking,action_1,0,3,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_1,0,4,low,0.1,0.30000000000000004,0.03333333333333333,10
cooking,action_1,0,4,high,1.7777777777777777,0.628539361054709,0.5925925925925926,9
cooking,action_1,0,5,low,-1.8,0.4,-0.6,10
cooking,action_1,0,5,high,2.5,0.0,0.8333333333333334,9
cooking,action_1,0,6,low,-0.1,0.30000000000000004,-0.03333333333333333,10
cooking,action_1,0,6,high,1.6111111111111112,0.4581228472908512,0.5370370370370371,9
cooking,action_1,0,7,low,0.7,1.1,0.2333333333333333,10
cooking,action_1,0,7,high,-1.2777777777777777,0.41573970964154905,-0.4259259259259259,9
cooking,action_1,0,8,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_1,0,8,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_1,50,0,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_1,50,0,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_1,50,1,low,-0.1,0.30000000000000004,-0.03333333333333333,10
cooking,action_1,50,1,high,1.6111111111111112,0.4581228472908512,0.5370370370370371,9
cooking,action_1,50,2,low,0.0,0.0,0.0,10
cooking,action_1,50,2,high,1.1111111111111112,0.8748897637790901,0.3703703703703704,9
cooking,action_1,50,3,low,0.0,0.4472135954999579,0.0,10
cooking,action_1,50,3,high,2.0,0.0,0.6666666666666666,9
cooking,action_1,50,4,low,-1.8,0.4,-0.6,10
cooking,action_1,50,4,high,2.5,0.0,0.8333333333333334,9
cooking,action_1,50,5,low,0.1,0.30000000000000004,0.03333333333333333,10
cooking,action_1,50,5,high,1.0,0.816496580927726,0.3333333333333333,9
cooking,action_1,50,6,low,0.0,0.0,0.0,10
cooking,action_1,50,6,high,-1.4444444444444444,0.6849348892187752,-0.48148148148148145,9
cooking,action_1,50,7,low,-1.5,0.806225774829855,-0.5,10
cooking,action_1,50,7,high,2.5,0.23570226039551584,0.8333333333333334,9
cooking,action_1,50,8,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_1,50,8,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_1,50,9,low,2.0,0.4472135954999579,0.6666666666666666,10
cooking,action_1,50,9,high,-1.8888888888888888,0.5665577237325317,-0.6296296296296297,9
cooking,action_1,75,0,low,0.2,0.6000000000000001,0.06666666666666667,10
cooking,action_1,75,0,high,2.0,0.0,0.6666666666666666,9
cooking,action_1,75,1,low,-1.5,0.806225774829855,-0.5,10
cooking,action_1,75,1,high,2.5,0.23570226039551584,0.8333333333333334,9
cooking,action_1,75,2,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_1,75,2,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_1,75,3,low,-1.8,0.4,-0.6,10
cooking,action_1,75,3,high,2.5,0.0,0.8333333333333334,9
cooking,action_1,75,4,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_1,75,4,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_1,75,5,low,0.3,0.9000000000000001,0.09999999999999999,10
cooking,action_1,75,5,high,-1.1666666666666667,0.3333333333333333,-0.3888888888888889,9
cooking,action_1,75,6,low,0.0,0.0,0.0,10
cooking,action_1,75,6,high,-1.6666666666666667,0.4714045207910317,-0.5555555555555556,9
cooking,action_1,75,7,low,-1.8,0.4,-0.6,10
cooking,action_1,75,7,high,2.5,0.0,0.8333333333333334,9
cooking,action_1,75,8,low,-1.8,0.4,-0.6,10
cooking,action_1,75,8,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_1,100,0,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_1,100,0,high,2.2222222222222223,0.24845199749997662,0.7407407407407408,9
cooking,action_1,100,1,low,-1.5,0.806225774829855,-0.5,10
cooking,action_1,100,1,high,2.5,0.23570226039551584,0.8333333333333334,9
cooking,action_1,100,2,low,-0.1,0.30000000000000004,-0.03333333333333333,10
cooking,action_1,100,2,high,1.6111111111111112,0.4581228472908512,0.5370370370370371,9
cooking,action_1,100,3,low,-1.8,0.4,-0.6,10
cooking,action_1,100,3,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_1,100,4,low,0.0,0.4472135954999579,0.0,10
cooking,action_1,100,4,high,2.0,0.0,0.6666666666666666,9
cooking,action_1,100,5,low,0.0,0.4472135954999579,0.0,10
cooking,action_1,100,5,high,2.0,0.0,0.6666666666666666,9
cooking,action_1,100,6,low,0.0,0.0,0.0,10
cooking,action_1,100,6,high,2.111111111111111,0.773799348732451,0.7037037037037037,9
cooking,action_1,100,7,low,0.0,0.0,0.0,10
cooking,action_1,100,7,high,-1.5555555555555556,0.4969039949999533,-0.5185185185185185,9
cooking,action_1,100,8,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_1,100,8,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_1,100,9,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_1,100,9,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_2,0,0,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_2,0,0,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,0,1,low,-1.5,0.806225774829855,-0.5,10
cooking,action_2,0,1,high,2.5,0.23570226039551584,0.8333333333333334,9
cooking,action_2,0,2,low,0.1,0.30000000000000004,0.03333333333333333,10
cooking,action_2,0,2,high,2.0,0.0,0.6666666666666666,9
cooking,action_2,0,3,low,-1.8,0.4,-0.6,10
cooking,action_2,0,3,high,2.5,0.0,0.8333333333333334,9
cooking,action_2,0,4,low,0.3,0.9000000000000001,0.09999999999999999,10
cooking,action_2,0,4,high,-1.4444444444444444,0.6849348892187752,-0.48148148148148145,9
cooking,action_2,0,5,low,0.0,0.0,0.0,10
cooking,action_2,0,5,high,1.5555555555555556,0.6849348892187752,0.5185185185185185,9
cooking,action_2,0,6,low,-1.3,0.45825756949558394,-0.43333333333333335,10
cooking,action_2,0,6,high,2.0,0.0,0.6666666666666666,9
cooking,action_2,0,7,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_2,0,7,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_2,0,8,low,2.9,0.3,0.9666666666666667,10
cooking,action_2,0,8,high,-3.0,0.0,-1.0,9
cooking,action_2,0,9,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_2,0,9,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_2,50,0,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_2,50,0,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,50,1,low,0.3,0.9000000000000001,0.09999999999999999,10
cooking,action_2,50,1,high,-2.1666666666666665,0.5773502691896257,-0.7222222222222222,9
cooking,action_2,50,2,low,-1.5,0.806225774829855,-0.5,10
cooking,action_2,50,2,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,50,3,low,0.0,0.0,0.0,10
cooking,action_2,50,3,high,-0.9444444444444444,0.7617394000445604,-0.3148148148148148,9
cooking,action_2,50,4,low,2.9,0.3,0.9666666666666667,10
cooking,action_2,50,4,high,-3.0,0.0,-1.0,9
cooking,action_2,50,5,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_2,50,5,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,50,6,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_2,50,6,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_2,50,7,low,0.0,0.0,0.0,10
cooking,action_2,50,7,high,-1.1666666666666667,0.3333333333333333,-0.3888888888888889,9
cooking,action_2,50,8,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_2,50,8,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_2,50,9,low,-1.5,0.806225774829855,-0.5,10
cooking,action_2,50,9,high,2.2222222222222223,0.24845199749997662,0.7407407407407408,9
cooking,action_2,75,0,low,-0.8,0.4,-0.26666666666666666,10
cooking,action_2,75,0,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,75,1,low,0.0,0.4472135954999579,0.0,10
cooking,action_2,75,1,high,2.0,0.0,0.6666666666666666,9
cooking,action_2,75,2,low,-1.5,0.806225774829855,-0.5,10
cooking,action_2,75,2,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,75,3,low,-1.8,0.4,-0.6,10
cooking,action_2,75,3,high,2.5,0.0,0.8333333333333334,9
cooking,action_2,75,4,low,1.3,0.45825756949558394,0.43333333333333335,10
cooking,action_2,75,4,high,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9
cooking,action_2,75,5,low,0.1,0.30000000000000004,0.03333333333333333,10
cooking,action_2,75,5,high,2.0,0.0,0.6666666666666666,9
cooking,action_2,75,6,low,0.3,0.9000000000000001,0.09999999999999999,10
cooking,action_2,75,6,high,-1.1666666666666667,0.3333333333333333,-0.3888888888888889,9
cooking,action_2,75,7,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_2,75,7,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_2,100,0,low,-1.1,0.7,-0.3666666666666667,10
cooking,action_2,100,0,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,100,1,low,-1.5,0.806225774829855,-0.5,10
cooking,action_2,100,1,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,100,2,low,-0.2,0.4000000000000001,-0.06666666666666667,10
cooking,action_2,100,2,high,2.0,0.0,0.6666666666666666,9
cooking,action_2,100,3,low,-1.8,0.4,-0.6,10
cooking,action_2,100,3,high,2.4444444444444446,0.15713484026367724,0.8148148148148149,9
cooking,action_2,100,4,low,0.1,0.30000000000000004,0.03333333333333333,10
cooking,action_2,100,4,high,1.0,0.816496580927726,0.3333333333333333,9
cooking,action_2,100,5,low,0.0,0.0,0.0,10
cooking,action_2,100,5,high,2.0,0.0,0.6666666666666666,9
cooking,action_2,100,6,low,-1.8,0.4,-0.6,10
cooking,action_2,100,6,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_2,100,7,low,0.5,1.02469507659596,0.16666666666666666,10
cooking,action_2,100,7,high,-1.4444444444444444,0.6849348892187752,-0.48148148148148145,9
cooking,action_2,100,8,low,-1.2,0.4,-0.39999999999999997,10
cooking,action_2,100,8,high,2.6666666666666665,0.23570226039551584,0.8888888888888888,9
cooking,action_3,0,0,low,0.1,0.30000000000000004,0.03333333333333333,10
