scenario_label,observed_action,motivation,alt_idx,access_raw,access_raw_std,effort_raw,effort_raw_std,access,effort,n_runs_access,n_runs_effort
cooking,action_0,high,9,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
cooking,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_1,low,1,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_1,low,2,0.0,0.0,4.2,0.39999999999999997,0.0,0.7,10,10
cooking,action_1,low,3,0.0,0.0,3.3,0.45825756949558405,0.0,0.5499999999999999,10,10
cooking,action_1,low,4,3.0,0.0,1.3,0.45825756949558394,1.0,0.21666666666666667,10,10
cooking,action_1,low,5,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
cooking,action_1,low,6,3.0,0.0,1.0,0.0,1.0,0.16666666666666666,10,10
cooking,action_1,low,7,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_1,low,8,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
cooking,action_1,low,9,6.0,0.0,0.0,0.0,2.0,0.0,10,10
cooking,action_1,high,0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
cooking,action_1,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_1,high,2,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_1,high,3,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
cooking,action_1,high,4,0.0,0.0,3.0,0.0,0.0,0.5,10,10
cooking,action_1,high,5,6.0,0.0,1.3,0.45825756949558394,2.0,0.21666666666666667,10,10
cooking,action_1,high,6,6.0,0.0,2.2,0.39999999999999997,2.0,0.3666666666666667,10,10
cooking,action_1,high,7,3.0,0.0,2.2,0.39999999999999997,1.0,0.3666666666666667,10,10
cooking,action_1,high,8,6.0,0.0,3.2,0.39999999999999997,2.0,0.5333333333333333,10,10
cooking,action_2,low,0,3.0,0.0,1.8,0.4,1.0,0.3,10,10
cooking,action_2,low,1,0.0,0.0,2.8,0.39999999999999997,0.0,0.4666666666666666,10,10
cooking,action_2,low,2,2.7,0.9,2.8,0.39999999999999997,0.9,0.4666666666666666,10,10
cooking,action_2,low,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_2,low,4,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_2,low,5,0.0,0.0,4.2,0.39999999999999997,0.0,0.7,10,10
cooking,action_2,low,6,6.0,0.0,3.3,0.45825756949558405,2.0,0.5499999999999999,10,10
cooking,action_2,low,7,6.0,0.0,2.2,0.39999999999999997,2.0,0.3666666666666667,10,10
cooking,action_2,low,8,6.0,0.0,3.2,0.39999999999999997,2.0,0.5333333333333333,10,10
cooking,action_2,low,9,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_2,high,0,3.0,0.0,1.8,0.4,1.0,0.3,10,10
cooking,action_2,high,1,0.0,0.0,3.2,0.39999999999999997,0.0,0.5333333333333333,10,10
cooking,action_2,high,2,2.7,0.9,2.8,0.39999999999999997,0.9,0.4666666666666666,10,10
cooking,action_2,high,3,0.0,0.0,4.2,0.39999999999999997,0.0,0.7,10,10
cooking,action_2,high,4,6.0,0.0,2.3,0.45825756949558405,2.0,0.3833333333333333,10,10
cooking,action_2,high,5,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
cooking,action_2,high,6,6.0,0.0,3.3,0.45825756949558405,2.0,0.5499999999999999,10,10
cooking,action_2,high,7,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_2,high,8,6.0,0.0,3.2,0.39999999999999997,2.0,0.5333333333333333,10,10
cooking,action_2,high,9,0.0,0.0,4.5,0.5,0.0,0.75,10,10
cooking,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_3,low,1,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
cooking,action_3,low,2,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_3,low,3,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_3,low,4,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_3,low,5,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
cooking,action_3,low,6,0.0,0.0,4.2,0.39999999999999997,0.0,0.7,10,10
cooking,action_3,low,7,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
cooking,action_3,low,8,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_3,high,0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
cooking,action_3,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_3,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
cooking,action_3,high,3,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
cooking,action_3,high,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
cooking,action_3,high,5,6.0,0.0,1.3,0.45825756949558394,2.0,0.21666666666666667,10,10
cooking,action_3,high,6,0.0,0.0,1.4,0.48989794855663565,0.0,0.2333333333333333,10,10
cooking,action_3,high,7,0.0,0.0,2.1,0.3,0.0,0.35,10,10
cooking,action_3,high,8,6.0,0.0,2.4,0.48989794855663565,2.0,0.39999999999999997,10,10
dip,action_0,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_0,low,1,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
dip,action_0,low,2,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_0,low,3,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
dip,action_0,low,4,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
dip,action_0,low,5,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
dip,action_0,low,6,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
dip,action_0,low,7,6.0,0.0,4.0,0.0,2.0,0.6666666666666666,10,10
dip,action_0,low,8,6.0,0.0,3.8,0.39999999999999997,2.0,0.6333333333333333,10,10
dip,action_0,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_0,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_0,high,2,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_0,high,3,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
dip,action_0,high,4,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_0,high,5,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
dip,action_0,high,6,6.0,0.0,3.8,0.39999999999999997,2.0,0.6333333333333333,10,10
dip,action_0,high,7,3.0,0.0,3.0,0.0,1.0,0.5,10,10
dip,action_0,high,8,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_0,high,9,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_1,low,0,0.0,0.0,0.9,0.30000000000000004,0.0,0.15,10,10
dip,action_1,low,1,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_1,low,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_1,low,3,6.0,0.0,2.8,0.39999999999999997,2.0,0.4666666666666666,10,10
dip,action_1,low,4,3.0,0.0,3.0,0.0,1.0,0.5,10,10
dip,action_1,low,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_1,low,6,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_1,low,7,6.0,0.0,3.0,0.0,2.0,0.5,10,10
dip,action_1,low,8,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
dip,action_1,low,9,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
dip,action_1,high,0,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_1,high,1,6.0,0.0,2.8,0.39999999999999997,2.0,0.4666666666666666,10,10
dip,action_1,high,2,0.0,0.0,1.9,0.3,0.0,0.31666666666666665,10,10
dip,action_1,high,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_1,high,4,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_1,high,5,6.0,0.0,4.0,0.0,2.0,0.6666666666666666,10,10
dip,action_1,high,6,3.0,0.0,3.0,0.0,1.0,0.5,10,10
dip,action_1,high,7,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_1,high,8,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_1,high,9,6.0,0.0,4.0,0.0,2.0,0.6666666666666666,10,10
dip,action_2,low,0,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_2,low,1,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_2,low,2,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_2,low,3,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_2,low,4,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_2,low,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_2,low,6,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
dip,action_2,low,7,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
dip,action_2,low,8,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_2,low,9,6.0,0.0,3.0,0.0,2.0,0.5,10,10
dip,action_2,high,0,0.0,0.0,3.9,0.3,0.0,0.6499999999999999,10,10
dip,action_2,high,1,0.0,0.0,4.9,0.3,0.0,0.8166666666666667,10,10
dip,action_2,high,2,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_2,high,3,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_2,high,4,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_2,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_2,high,6,6.0,0.0,3.0,0.0,2.0,0.5,10,10
dip,action_2,high,7,0.0,0.0,4.9,0.3,0.0,0.8166666666666667,10,10
dip,action_2,high,8,0.0,0.0,3.9,0.3,0.0,0.6499999999999999,10,10
dip,action_3,low,0,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_3,low,1,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_3,low,2,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_3,low,3,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_3,low,4,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_3,low,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_3,low,6,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_3,low,7,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
dip,action_3,low,8,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
dip,action_3,low,9,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_3,high,0,0.0,0.0,3.9,0.3,0.0,0.6499999999999999,10,10
dip,action_3,high,1,0.0,0.0,1.5,0.5,0.0,0.25,10,10
dip,action_3,high,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
dip,action_3,high,3,0.0,0.0,3.0,0.0,0.0,0.5,10,10
dip,action_3,high,4,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_3,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
dip,action_3,high,6,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
dip,action_3,high,7,6.0,0.0,4.0,0.0,2.0,0.6666666666666666,10,10
dip,action_3,high,8,6.0,0.0,3.0,0.0,2.0,0.5,10,10
drinks,action_0,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_0,low,1,6.0,0.0,0.5,0.0,2.0,0.08333333333333333,10,10
drinks,action_0,low,2,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_0,low,3,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_0,low,4,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_0,low,5,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_0,low,6,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
drinks,action_0,low,7,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_0,high,0,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_0,high,1,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_0,high,2,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_0,high,3,6.0,0.0,0.5,0.0,2.0,0.08333333333333333,10,10
drinks,action_0,high,4,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_0,high,5,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
drinks,action_0,high,6,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_0,high,7,6.0,0.0,0.5,0.0,2.0,0.08333333333333333,10,10
drinks,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_1,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_1,low,2,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_1,low,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_1,low,4,3.9,1.374772708486752,1.5,0.0,1.2999999999999998,0.25,10,10
drinks,action_1,low,5,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
drinks,action_1,low,6,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
drinks,action_1,low,7,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_1,high,0,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_1,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_1,high,2,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_1,high,3,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
drinks,action_1,high,4,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_1,high,5,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_1,high,6,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_2,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_2,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_2,low,2,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_2,low,3,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_2,low,4,3.0,0.0,1.5,0.0,1.0,0.25,10,10
drinks,action_2,low,5,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_2,low,6,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_2,low,7,6.0,0.0,1.5,0.0,2.0,0.25,10,10
drinks,action_2,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_2,high,1,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_2,high,2,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_2,high,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_2,high,4,0.3,0.9000000000000001,1.3,0.45825756949558394,0.09999999999999999,0.21666666666666667,10,10
drinks,action_2,high,5,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_2,high,6,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
drinks,action_2,high,7,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_3,low,1,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_3,low,2,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_3,low,3,3.9,1.374772708486752,1.0,0.0,1.2999999999999998,0.16666666666666666,10,10
drinks,action_3,low,4,2.7,0.9,1.1,0.19999999999999998,0.9,0.18333333333333335,10,10
drinks,action_3,low,5,0.3,0.9000000000000001,0.5,0.0,0.09999999999999999,0.08333333333333333,10,10
drinks,action_3,low,6,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_3,low,7,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
drinks,action_3,low,8,3.3,0.9,1.5,0.0,1.0999999999999999,0.25,10,10
drinks,action_3,high,0,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_3,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_3,high,2,3.9,1.374772708486752,1.0,0.0,1.2999999999999998,0.16666666666666666,10,10
drinks,action_3,high,3,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
drinks,action_3,high,4,0.3,0.9000000000000001,2.0,0.0,0.09999999999999999,0.3333333333333333,10,10
drinks,action_3,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
drinks,action_3,high,6,6.0,0.0,1.6,0.19999999999999998,2.0,0.26666666666666666,10,10
drinks,action_3,high,7,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
driving,action_0,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_0,low,1,0.0,0.0,0.5,0.0,0.0,0.08333333333333333,10,10
driving,action_0,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_0,low,3,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_0,low,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_0,low,5,0.6,1.2,2.0,0.0,0.19999999999999998,0.3333333333333333,10,10
driving,action_0,low,6,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
driving,action_0,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_0,high,1,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_0,high,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_0,high,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_0,high,4,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_0,high,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_1,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_1,low,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_1,low,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_1,low,4,3.0,0.0,3.0,0.0,1.0,0.5,10,10
driving,action_1,low,5,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_1,low,6,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_1,low,7,0.0,0.0,5.0,0.0,0.0,0.8333333333333333,10,10
driving,action_1,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_1,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_1,high,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_1,high,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_1,high,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_1,high,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_2,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_2,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_2,low,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_2,low,3,0.0,0.0,3.0,0.0,0.0,0.5,10,10
driving,action_2,low,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_2,low,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_2,low,6,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_2,low,7,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_2,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_2,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_2,high,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_2,high,3,0.0,0.0,5.0,0.0,0.0,0.8333333333333333,10,10
driving,action_2,high,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_2,high,5,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_2,high,6,2.7,0.9,4.0,0.0,0.9,0.6666666666666666,10,10
driving,action_2,high,7,0.0,0.0,0.5,1.5,0.0,0.08333333333333333,10,10
driving,action_2,high,8,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_3,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_3,low,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_3,low,3,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_3,low,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_3,low,5,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_3,low,6,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_3,low,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_3,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_3,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
driving,action_3,high,2,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_3,high,3,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
driving,action_3,high,4,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_3,high,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
driving,action_3,high,6,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
driving,action_3,high,7,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
fair,action_0,low,0,0.0,0.0,3.6,0.3,0.0,0.6,10,10
fair,action_0,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_0,low,2,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_0,low,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
fair,action_0,low,4,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
fair,action_0,low,5,6.0,0.0,1.1,0.3,2.0,0.18333333333333335,10,10
fair,action_0,low,6,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_0,low,7,3.0,0.0,2.5,0.22360679774997896,1.0,0.41666666666666663,10,10
fair,action_0,low,8,3.0,0.0,1.5,0.22360679774997896,1.0,0.25,10,10
fair,action_0,high,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_0,high,1,0.0,0.0,2.55,0.15,0.0,0.42499999999999993,10,10
fair,action_0,high,2,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
fair,action_0,high,3,6.0,0.0,1.55,0.15,2.0,0.2583333333333333,10,10
fair,action_0,high,4,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_0,high,5,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
fair,action_0,high,6,6.0,0.0,2.4,0.19999999999999998,2.0,0.39999999999999997,10,10
fair,action_0,high,7,0.0,0.0,3.55,0.15,0.0,0.5916666666666666,10,10
fair,action_1,low,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_1,low,1,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_1,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_1,low,3,3.0,0.0,2.6,0.3,1.0,0.43333333333333335,10,10
fair,action_1,low,4,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
fair,action_1,low,5,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_1,low,6,0.0,0.0,1.9,0.19999999999999998,0.0,0.31666666666666665,10,10
fair,action_1,low,7,6.0,0.0,2.4,0.3,2.0,0.39999999999999997,10,10
fair,action_1,low,8,0.0,0.0,2.6,0.3,0.0,0.43333333333333335,10,10
fair,action_1,low,9,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_1,high,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_1,high,1,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_1,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_1,high,3,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
fair,action_1,high,4,6.0,0.0,2.8,0.2449489742783178,2.0,0.4666666666666666,10,10
fair,action_1,high,5,6.0,0.0,2.85,0.32015621187164245,2.0,0.475,10,10
fair,action_1,high,6,0.0,0.0,2.35,0.32015621187164245,0.0,0.39166666666666666,10,10
fair,action_1,high,7,6.0,0.0,3.8,0.33166247903553997,2.0,0.6333333333333333,10,10
fair,action_1,high,8,6.0,0.0,3.35,0.32015621187164245,2.0,0.5583333333333333,10,10
fair,action_2,low,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_2,low,1,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_2,low,2,0.0,0.0,3.1,0.3,0.0,0.5166666666666666,10,10
fair,action_2,low,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_2,low,4,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_2,low,5,0.0,0.0,1.9,0.19999999999999998,0.0,0.31666666666666665,10,10
fair,action_2,low,6,6.0,0.0,2.05,0.15,2.0,0.3416666666666666,10,10
fair,action_2,low,7,6.0,0.0,3.25,0.25,2.0,0.5416666666666666,10,10
fair,action_2,low,8,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_2,low,9,0.0,0.0,2.6,0.3,0.0,0.43333333333333335,10,10
fair,action_2,high,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_2,high,1,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_2,high,2,0.0,0.0,3.1,0.3,0.0,0.5166666666666666,10,10
fair,action_2,high,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_2,high,4,0.0,0.0,1.2,0.24494897427831783,0.0,0.19999999999999998,10,10
fair,action_2,high,5,0.0,0.0,1.9,0.19999999999999998,0.0,0.31666666666666665,10,10
fair,action_2,high,6,6.0,0.0,3.25,0.25,2.0,0.5416666666666666,10,10
fair,action_2,high,7,6.0,0.0,2.25,0.25,2.0,0.375,10,10
fair,action_2,high,8,0.0,0.0,0.0,0.0,0.0,0.0,10,10
