subject_id,scenario_label,stimulus_index,action_condition,desire_condition,stage,intimacy_rating,effort_rating
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,oysters,10,no_share,low,prior,0.69,0.71
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,oysters,10,no_share,low,posterior,0.58,0.87
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,brunch,11,no_share,low,prior,0.2,0.73
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,brunch,11,no_share,low,posterior,0.31,0.62
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,basketball,12,low_risk_share,high,prior,0.31,0.65
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,basketball,12,low_risk_share,high,posterior,0.2,0.34
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,wedding,13,no_share,high,prior,0.79,0.28
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,wedding,13,no_share,high,posterior,0.67,0.84
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,birthday,14,high_risk_share,low,prior,0.55,0.6
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,birthday,14,high_risk_share,low,posterior,0.36,0.65
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,dip,15,high_risk_share,low,prior,0.64,0.73
fa26bb15-1bfe-5cba-bfe8-998eb46fd54f,dip,15,high_risk_share,low,posterior,0.38,0.67
663f8323-415f-5bbe-acb4-63db93f0294d,oysters,0,high_risk_share,high,prior,0.79,0.35
663f8323-415f-5bbe-acb4-63db93f0294d,oysters,0,high_risk_share,high,posterior,1.0,0.35
663f8323-415f-5bbe-acb4-63db93f0294d,driving,1,low_risk_share,low,prior,0.5,0.17
663f8323-415f-5bbe-acb4-63db93f0294d,driving,1,low_risk_share,low,posterior,0.62,0.0
663f8323-415f-5bbe-acb4-63db93f0294d,brunch,2,no_share,low,prior,0.77,0.79
663f8323-415f-5bbe-acb4-63db93f0294d,brunch,2,no_share,low,posterior,0.75,0.76
663f8323-415f-5bbe-acb4-63db93f0294d,hike,3,high_risk_share,high,prior,0.81,0.21
663f8323-415f-5bbe-acb4-63db93f0294d,hike,3,high_risk_share,high,posterior,0.76,0.8
663f8323-415f-5bbe-acb4-63db93f0294d,basketball,4,no_share,high,prior,0.77,0.2
663f8323-415f-5bbe-acb4-63db93f0294d,basketball,4,no_share,high,posterior,0.79,0.15
663f8323-415f-5bbe-acb4-63db93f0294d,fair,5,no_share,low,prior,0.8,0.5
663f8323-415f-5bbe-acb4-63db93f0294d,fair,5,no_share,low,posterior,0.69,0.5
663f8323-415f-5bbe-acb4-63db93f0294d,apples,6,low_risk_share,low,prior,0.78,0.18
663f8323-415f-5bbe-acb4-63db93f0294d,apples,6,low_risk_share,low,posterior,0.75,0.02
663f8323-415f-5bbe-acb4-63db93f0294d,soup,7,low_risk_share,high,prior,0.74,0.49
663f8323-415f-5bbe-acb4-63db93f0294d,soup,7,low_risk_share,high,posterior,0.63,0.05
663f8323-415f-5bbe-acb4-63db93f0294d,drinks,8,low_risk_share,high,prior,0.67,0.49
663f8323-415f-5bbe-acb4-63db93f0294d,drinks,8,low_risk_share,high,posterior,0.69,0.19
663f8323-415f-5bbe-acb4-63db93f0294d,social,9,no_share,high,prior,0.72,0.5
663f8323-415f-5bbe-acb4-63db93f0294d,social,9,no_share,high,posterior,0.71,0.75
663f8323-415f-5bbe-acb4-63db93f0294d,cooking,10,no_share,high,prior,0.76,0.22
663f8323-415f-5bbe-acb4-63db93f0294d,cooking,10,no_share,high,posterior,0.79,0.64
663f8323-415f-5bbe-acb4-63db93f0294d,dip,11,no_share,low,prior,0.79,0.17
663f8323-415f-5bbe-acb4-63db93f0294d,dip,11,no_share,low,posterior,0.77,0.19
663f8323-415f-5bbe-acb4-63db93f0294d,wedding,12,high_risk_share,low,prior,0.71,0.23
663f8323-415f-5bbe-acb4-63db93f0294d,wedding,12,high_risk_share,low,posterior,1.0,0.0
663f8323-415f-5bbe-acb4-63db93f0294d,takeout,13,low_risk_share,high,prior,0.6,0.93
663f8323-415f-5bbe-acb4-63db93f0294d,takeout,13,low_risk_share,high,posterior,0.57,0.76
663f8323-415f-5bbe-acb4-63db93f0294d,gala,14,high_risk_share,low,prior,0.73,0.34
663f8323-415f-5bbe-acb4-63db93f0294d,gala,14,high_risk_share,low,posterior,0.92,0.29
663f8323-415f-5bbe-acb4-63db93f0294d,birthday,15,high_risk_share,low,prior,0.69,0.04
663f8323-415f-5bbe-acb4-63db93f0294d,birthday,15,high_risk_share,low,posterior,1.0,0.08
ada90494-906d-5895-aac2-42c2ac8ab1fd,fair,0,low_risk_share,high,prior,1.0,0.0
ada90494-906d-5895-aac2-42c2ac8ab1fd,fair,0,low_risk_share,high,posterior,0.99,0.04
ada90494-906d-5895-aac2-42c2ac8ab1fd,driving,1,no_share,high,prior,1.0,0.0
ada90494-906d-5895-aac2-42c2ac8ab1fd,driving,1,no_share,high,posterior,0.97,0.03
ada90494-906d-5895-aac2-42c2ac8ab1fd,drinks,2,no_share,high,prior,0.97,0.11
ada90494-906d-5895-aac2-42c2ac8ab1fd,drinks,2,no_share,high,posterior,0.99,0.1
ada90494-906d-5895-aac2-42c2ac8ab1fd,takeout,3,no_share,low,prior,1.0,0.02
ada90494-906d-5895-aac2-42c2ac8ab1fd,takeout,3,no_share,low,posterior,0.99,0.01
ada90494-906d-5895-aac2-42c2ac8ab1fd,basketball,4,high_risk_share,low,prior,1.0,0.06
ada90494-906d-5895-aac2-42c2ac8ab1fd,basketball,4,high_risk_share,low,posterior,0.99,0.05
ada90494-906d-5895-aac2-42c2ac8ab1fd,brunch,5,high_risk_share,high,prior,0.97,0.13
ada90494-906d-5895-aac2-42c2ac8ab1fd,brunch,5,high_risk_share,high,posterior,0.98,0.06
ada90494-906d-5895-aac2-42c2ac8ab1fd,birthday,6,high_risk_share,low,prior,0.93,0.15
ada90494-906d-5895-aac2-42c2ac8ab1fd,birthday,6,high_risk_share,low,posterior,1.0,0.24
ada90494-906d-5895-aac2-42c2ac8ab1fd,cooking,7,low_risk_share,high,prior,0.94,0.2
ada90494-906d-5895-aac2-42c2ac8ab1fd,cooking,7,low_risk_share,high,posterior,0.77,0.36
ada90494-906d-5895-aac2-42c2ac8ab1fd,hike,8,low_risk_share,low,prior,0.34,0.73
ada90494-906d-5895-aac2-42c2ac8ab1fd,hike,8,low_risk_share,low,posterior,0.84,0.36
ada90494-906d-5895-aac2-42c2ac8ab1fd,apples,9,no_share,low,prior,0.98,0.05
ada90494-906d-5895-aac2-42c2ac8ab1fd,apples,9,no_share,low,posterior,0.95,0.1
ada90494-906d-5895-aac2-42c2ac8ab1fd,oysters,10,low_risk_share,low,prior,0.84,0.0
ada90494-906d-5895-aac2-42c2ac8ab1fd,oysters,10,low_risk_share,low,posterior,0.63,0.29
ada90494-906d-5895-aac2-42c2ac8ab1fd,wedding,11,no_share,low,prior,0.91,0.21
ada90494-906d-5895-aac2-42c2ac8ab1fd,wedding,11,no_share,low,posterior,0.99,0.05
ada90494-906d-5895-aac2-42c2ac8ab1fd,dip,12,low_risk_share,high,prior,0.89,0.27
ada90494-906d-5895-aac2-42c2ac8ab1fd,dip,12,low_risk_share,high,posterior,0.96,0.15
ada90494-906d-5895-aac2-42c2ac8ab1fd,soup,13,high_risk_share,high,prior,0.94,0.12
ada90494-906d-5895-aac2-42c2ac8ab1fd,soup,13,high_risk_share,high,posterior,0.93,0.12
ada90494-906d-5895-aac2-42c2ac8ab1fd,gala,14,high_risk_share,high,prior,1.0,0.02
ada90494-906d-5895-aac2-42c2ac8ab1fd,gala,14,high_risk_share,high,posterior,0.9,0.24
ada90494-906d-5895-aac2-42c2ac8ab1fd,social,15,low_risk_share,low,prior,0.93,0.09
ada90494-906d-5895-aac2-42c2ac8ab1fd,social,15,low_risk_share,low,posterior,0.96,0.09
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,driving,0,low_risk_share,low,prior,0.28,0.21
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,driving,0,low_risk_share,low,posterior,0.33,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,social,1,no_share,high,prior,0.78,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,social,1,no_share,high,posterior,0.01,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,gala,2,high_risk_share,low,prior,0.09,0.89
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,gala,2,high_risk_share,low,posterior,0.83,0.95
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,brunch,3,low_risk_share,high,prior,0.73,0.14
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,brunch,3,low_risk_share,high,posterior,0.27,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,dip,4,high_risk_share,high,prior,0.78,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,dip,4,high_risk_share,high,posterior,1.0,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,apples,5,high_risk_share,high,prior,0.69,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,apples,5,high_risk_share,high,posterior,1.0,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,wedding,6,low_risk_share,low,prior,0.0,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,wedding,6,low_risk_share,low,posterior,0.74,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,hike,7,no_share,high,prior,0.82,0.02
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,hike,7,no_share,high,posterior,0.23,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,birthday,8,high_risk_share,high,prior,0.75,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,birthday,8,high_risk_share,high,posterior,1.0,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,drinks,9,low_risk_share,high,prior,0.78,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,drinks,9,low_risk_share,high,posterior,0.5,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,cooking,10,low_risk_share,high,prior,1.0,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,cooking,10,low_risk_share,high,posterior,0.84,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,fair,11,no_share,low,prior,0.78,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,fair,11,no_share,low,posterior,0.5,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,soup,12,high_risk_share,low,prior,0.69,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,soup,12,high_risk_share,low,posterior,1.0,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,basketball,13,no_share,low,prior,0.79,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,basketball,13,no_share,low,posterior,0.48,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,oysters,14,low_risk_share,low,prior,0.49,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,oysters,14,low_risk_share,low,posterior,0.31,0.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,takeout,15,no_share,low,prior,0.74,1.0
c7ba14dd-3504-5a92-bc3a-1c43c52540ad,takeout,15,no_share,low,posterior,0.17,0.0
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,cooking,0,no_share,low,prior,1.0,0.09
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,cooking,0,no_share,low,posterior,0.72,0.72
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,drinks,1,no_share,high,prior,0.38,0.76
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,drinks,1,no_share,high,posterior,0.36,0.73
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,wedding,2,low_risk_share,high,prior,0.49,0.25
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,wedding,2,low_risk_share,high,posterior,0.72,0.02
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,birthday,3,low_risk_share,low,prior,0.7,0.77
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,birthday,3,low_risk_share,low,posterior,0.7,0.0
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,fair,4,high_risk_share,high,prior,0.69,0.48
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,fair,4,high_risk_share,high,posterior,0.8,1.0
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,social,5,no_share,low,prior,0.67,0.92
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,social,5,no_share,low,posterior,0.67,1.0
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,soup,6,high_risk_share,low,prior,0.49,0.58
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,soup,6,high_risk_share,low,posterior,0.84,0.49
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,driving,7,low_risk_share,high,prior,0.74,0.31
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,driving,7,low_risk_share,high,posterior,0.65,0.03
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,takeout,8,low_risk_share,low,prior,0.41,0.98
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,takeout,8,low_risk_share,low,posterior,0.17,0.04
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,gala,9,no_share,high,prior,0.77,0.25
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,gala,9,no_share,high,posterior,0.21,0.49
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,hike,10,low_risk_share,low,prior,0.68,0.21
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,hike,10,low_risk_share,low,posterior,0.71,0.06
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,basketball,11,high_risk_share,high,prior,0.65,0.34
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,basketball,11,high_risk_share,high,posterior,0.76,0.73
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,oysters,12,low_risk_share,high,prior,0.6,0.47
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,oysters,12,low_risk_share,high,posterior,0.25,0.22
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,dip,13,high_risk_share,high,prior,0.69,0.3
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,dip,13,high_risk_share,high,posterior,0.69,0.25
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,apples,14,high_risk_share,low,prior,0.68,0.4
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,apples,14,high_risk_share,low,posterior,0.84,0.83
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,brunch,15,no_share,low,prior,0.62,0.83
4b5dc9c7-88bf-55cb-b8dc-23338bdf00ad,brunch,15,no_share,low,posterior,0.72,0.84
0cd843b5-741f-566c-adb2-7e71af43df8b,dip,0,high_risk_share,high,prior,0.89,0.1
0cd843b5-741f-566c-adb2-7e71af43df8b,dip,0,high_risk_share,high,posterior,0.95,0.05
0cd843b5-741f-566c-adb2-7e71af43df8b,driving,1,high_risk_share,low,prior,0.89,0.49
0cd843b5-741f-566c-adb2-7e71af43df8b,driving,1,high_risk_share,low,posterior,0.97,0.94
0cd843b5-741f-566c-adb2-7e71af43df8b,wedding,2,no_share,high,prior,0.94,0.86
0cd843b5-741f-566c-adb2-7e71af43df8b,wedding,2,no_share,high,posterior,0.92,0.92
0cd843b5-741f-566c-adb2-7e71af43df8b,cooking,3,no_share,high,prior,0.91,0.09
0cd843b5-741f-566c-adb2-7e71af43df8b,cooking,3,no_share,high,posterior,0.94,0.1
0cd843b5-741f-566c-adb2-7e71af43df8b,oysters,4,low_risk_share,low,prior,0.91,0.48
0cd843b5-741f-566c-adb2-7e71af43df8b,oysters,4,low_risk_share,low,posterior,0.97,0.49
0cd843b5-741f-566c-adb2-7e71af43df8b,hike,5,no_share,low,prior,0.87,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,hike,5,no_share,low,posterior,0.89,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,fair,6,high_risk_share,high,prior,0.92,0.49
0cd843b5-741f-566c-adb2-7e71af43df8b,fair,6,high_risk_share,high,posterior,0.95,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,soup,7,low_risk_share,high,prior,0.94,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,soup,7,low_risk_share,high,posterior,0.92,0.03
0cd843b5-741f-566c-adb2-7e71af43df8b,takeout,8,low_risk_share,high,prior,0.95,0.91
0cd843b5-741f-566c-adb2-7e71af43df8b,takeout,8,low_risk_share,high,posterior,0.72,0.02
0cd843b5-741f-566c-adb2-7e71af43df8b,gala,9,no_share,low,prior,0.66,0.11
0cd843b5-741f-566c-adb2-7e71af43df8b,gala,9,no_share,low,posterior,0.72,0.18
0cd843b5-741f-566c-adb2-7e71af43df8b,apples,10,low_risk_share,low,prior,0.79,0.75
0cd843b5-741f-566c-adb2-7e71af43df8b,apples,10,low_risk_share,low,posterior,0.78,0.11
0cd843b5-741f-566c-adb2-7e71af43df8b,drinks,11,no_share,high,prior,0.81,0.13
0cd843b5-741f-566c-adb2-7e71af43df8b,drinks,11,no_share,high,posterior,0.79,0.16
0cd843b5-741f-566c-adb2-7e71af43df8b,basketball,12,high_risk_share,high,prior,0.83,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,basketball,12,high_risk_share,high,posterior,0.96,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,social,13,high_risk_share,low,prior,0.79,0.48
0cd843b5-741f-566c-adb2-7e71af43df8b,social,13,high_risk_share,low,posterior,0.96,0.5
0cd843b5-741f-566c-adb2-7e71af43df8b,birthday,14,low_risk_share,low,prior,0.89,0.11
0cd843b5-741f-566c-adb2-7e71af43df8b,birthday,14,low_risk_share,low,posterior,0.95,0.03
0cd843b5-741f-566c-adb2-7e71af43df8b,brunch,15,high_risk_share,low,prior,0.73,0.49
0cd843b5-741f-566c-adb2-7e71af43df8b,brunch,15,high_risk_share,low,posterior,0.96,0.49
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,apples,0,no_share,low,prior,0.6,0.18
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,apples,0,no_share,low,posterior,0.79,0.15
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,social,1,low_risk_share,low,prior,0.4,0.78
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,social,1,low_risk_share,low,posterior,0.17,0.05
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,wedding,2,high_risk_share,low,prior,0.63,0.49
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,wedding,2,high_risk_share,low,posterior,0.97,0.44
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,driving,3,no_share,high,prior,0.85,0.83
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,driving,3,no_share,high,posterior,0.98,0.92
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,birthday,4,high_risk_share,high,prior,0.36,0.23
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,birthday,4,high_risk_share,high,posterior,0.87,0.92
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,hike,5,no_share,low,prior,0.62,0.35
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,hike,5,no_share,low,posterior,0.55,0.57
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,basketball,6,low_risk_share,high,prior,0.54,0.55
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,basketball,6,low_risk_share,high,posterior,0.54,0.27
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,drinks,7,no_share,low,prior,0.61,0.71
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,drinks,7,no_share,low,posterior,0.56,0.41
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,fair,8,high_risk_share,high,prior,0.61,1.0
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,fair,8,high_risk_share,high,posterior,0.69,1.0
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,takeout,9,low_risk_share,low,prior,0.11,0.77
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,takeout,9,low_risk_share,low,posterior,0.05,0.14
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,oysters,10,low_risk_share,high,prior,0.38,0.38
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,oysters,10,low_risk_share,high,posterior,0.13,0.07
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,cooking,11,no_share,high,prior,0.71,0.91
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,cooking,11,no_share,high,posterior,0.67,1.0
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,gala,12,low_risk_share,high,prior,0.6,0.01
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,gala,12,low_risk_share,high,posterior,0.43,0.01
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,dip,13,high_risk_share,low,prior,0.75,0.63
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,dip,13,high_risk_share,low,posterior,0.91,0.94
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,brunch,14,no_share,high,prior,0.45,0.43
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,brunch,14,no_share,high,posterior,0.06,0.56
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,soup,15,high_risk_share,low,prior,0.34,0.46
9feffae7-6885-5635-a4c8-0a4c8f6a7e32,soup,15,high_risk_share,low,posterior,0.89,0.41
748f72f9-4e8c-51f5-92ca-e48adf02beb3,soup,0,no_share,high,prior,0.77,0.48
748f72f9-4e8c-51f5-92ca-e48adf02beb3,soup,0,no_share,high,posterior,0.5,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,basketball,1,no_share,high,prior,0.7,0.49
748f72f9-4e8c-51f5-92ca-e48adf02beb3,basketball,1,no_share,high,posterior,0.56,0.93
748f72f9-4e8c-51f5-92ca-e48adf02beb3,hike,2,low_risk_share,low,prior,1.0,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,hike,2,low_risk_share,low,posterior,1.0,0.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,wedding,3,low_risk_share,low,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,wedding,3,low_risk_share,low,posterior,0.51,0.51
748f72f9-4e8c-51f5-92ca-e48adf02beb3,oysters,4,high_risk_share,low,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,oysters,4,high_risk_share,low,posterior,1.0,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,driving,5,low_risk_share,high,prior,0.51,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,driving,5,low_risk_share,high,posterior,0.48,0.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,social,6,no_share,low,prior,0.49,0.49
748f72f9-4e8c-51f5-92ca-e48adf02beb3,social,6,no_share,low,posterior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,fair,7,high_risk_share,high,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,fair,7,high_risk_share,high,posterior,1.0,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,birthday,8,low_risk_share,low,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,birthday,8,low_risk_share,low,posterior,0.32,0.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,takeout,9,high_risk_share,high,prior,0.51,0.51
748f72f9-4e8c-51f5-92ca-e48adf02beb3,takeout,9,high_risk_share,high,posterior,1.0,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,drinks,10,high_risk_share,high,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,drinks,10,high_risk_share,high,posterior,0.84,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,apples,11,no_share,low,prior,0.49,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,apples,11,no_share,low,posterior,0.49,0.49
748f72f9-4e8c-51f5-92ca-e48adf02beb3,gala,12,high_risk_share,low,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,gala,12,high_risk_share,low,posterior,0.89,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,brunch,13,low_risk_share,high,prior,0.49,0.49
748f72f9-4e8c-51f5-92ca-e48adf02beb3,brunch,13,low_risk_share,high,posterior,0.49,0.49
748f72f9-4e8c-51f5-92ca-e48adf02beb3,cooking,14,high_risk_share,low,prior,0.5,0.5
748f72f9-4e8c-51f5-92ca-e48adf02beb3,cooking,14,high_risk_share,low,posterior,0.87,1.0
748f72f9-4e8c-51f5-92ca-e48adf02beb3,dip,15,no_share,high,prior,0.5,0.51
748f72f9-4e8c-51f5-92ca-e48adf02beb3,dip,15,no_share,high,posterior,0.51,0.51
6ce34f3d-f2ef-570e-b963-c99099350d53,birthday,0,high_risk_share,high,prior,0.43,0.14
6ce34f3d-f2ef-570e-b963-c99099350d53,birthday,0,high_risk_share,high,posterior,0.68,0.15
6ce34f3d-f2ef-570e-b963-c99099350d53,dip,1,high_risk_share,low,prior,0.07,0.94
6ce34f3d-f2ef-570e-b963-c99099350d53,dip,1,high_risk_share,low,posterior,0.75,1.0
6ce34f3d-f2ef-570e-b963-c99099350d53,drinks,2,low_risk_share,high,prior,0.27,0.99
6ce34f3d-f2ef-570e-b963-c99099350d53,drinks,2,low_risk_share,high,posterior,0.0,0.0
6ce34f3d-f2ef-570e-b963-c99099350d53,social,3,high_risk_share,low,prior,0.82,0.0
6ce34f3d-f2ef-570e-b963-c99099350d53,social,3,high_risk_share,low,posterior,1.0,0.96
6ce34f3d-f2ef-570e-b963-c99099350d53,apples,4,no_share,low,prior,0.0,0.51
6ce34f3d-f2ef-570e-b963-c99099350d53,apples,4,no_share,low,posterior,0.0,0.83
6ce34f3d-f2ef-570e-b963-c99099350d53,takeout,5,low_risk_share,low,prior,0.0,0.79
6ce34f3d-f2ef-570e-b963-c99099350d53,takeout,5,low_risk_share,low,posterior,0.0,0.0
6ce34f3d-f2ef-570e-b963-c99099350d53,soup,6,high_risk_share,high,prior,0.88,0.97
6ce34f3d-f2ef-570e-b963-c99099350d53,soup,6,high_risk_share,high,posterior,1.0,0.61
6ce34f3d-f2ef-570e-b963-c99099350d53,wedding,7,no_share,high,prior,1.0,0.0
6ce34f3d-f2ef-570e-b963-c99099350d53,wedding,7,no_share,high,posterior,0.0,0.41
6ce34f3d-f2ef-570e-b963-c99099350d53,hike,8,low_risk_share,low,prior,0.13,0.82
6ce34f3d-f2ef-570e-b963-c99099350d53,hike,8,low_risk_share,low,posterior,0.27,0.09
6ce34f3d-f2ef-570e-b963-c99099350d53,gala,9,no_share,low,prior,0.0,0.98
6ce34f3d-f2ef-570e-b963-c99099350d53,gala,9,no_share,low,posterior,0.0,0.48
6ce34f3d-f2ef-570e-b963-c99099350d53,oysters,10,no_share,low,prior,0.52,0.87
6ce34f3d-f2ef-570e-b963-c99099350d53,oysters,10,no_share,low,posterior,0.37,0.73
6ce34f3d-f2ef-570e-b963-c99099350d53,driving,11,high_risk_share,high,prior,0.92,0.98
6ce34f3d-f2ef-570e-b963-c99099350d53,driving,11,high_risk_share,high,posterior,1.0,1.0
6ce34f3d-f2ef-570e-b963-c99099350d53,cooking,12,low_risk_share,high,prior,0.23,0.0
6ce34f3d-f2ef-570e-b963-c99099350d53,cooking,12,low_risk_share,high,posterior,0.04,0.0
6ce34f3d-f2ef-570e-b963-c99099350d53,brunch,13,no_share,high,prior,0.92,0.94
6ce34f3d-f2ef-570e-b963-c99099350d53,brunch,13,no_share,high,posterior,0.5,0.52
